player_id,opponent_id,ab,h,hr
917,952,1,1,0
917,1920,1,0,0
917,3394,1,0,0
917,1927,1,0,0
917,949,1,1,0
917,2363,2,0,0
917,2366,1,0,0
917,1921,1,0,0
917,3779,3,0,0
917,528,1,0,0
917,520,3,0,0
917,2539,1,0,0
917,4261,1,1,0
917,1696,3,2,1
917,1703,1,1,0
917,1700,1,0,0
917,2730,3,1,0
917,1695,3,1,0
917,1089,1,0,0
917,1691,1,0,0
917,1094,1,0,0
917,148,1,1,0
917,144,1,0,0
917,712,1,0,0
918,952,1,0,0
918,2539,1,0,0
918,144,1,1,1
918,1864,1,0,0
943,906,3,0,0
943,1439,2,0,0
943,288,1,0,0
943,1523,2,1,0
943,850,2,1,0
945,905,3,0,0
945,804,2,0,0
945,3912,2,1,0
945,2707,1,0,0
952,1446,1,1,0
955,905,3,1,0
955,898,1,0,0
955,1556,2,1,0
955,906,4,2,0
955,896,1,0,0
955,3962,2,0,0
955,1553,2,1,0
955,1443,1,0,0
955,3727,1,0,0
955,804,3,2,0
955,807,1,0,0
955,1439,2,1,0
955,1446,1,0,0
955,2561,1,0,0
955,3487,3,2,0
955,103,1,0,0
955,2567,1,0,0
955,100,1,0,0
955,107,1,0,0
955,288,3,0,0
955,2067,1,0,0
955,847,3,1,0
955,3043,2,0,0
955,1528,1,1,1
955,3550,1,1,0
955,852,2,1,0
955,3547,1,0,0
955,1524,1,0,0
957,905,4,3,0
957,1556,2,1,0
957,906,3,2,1
957,3962,2,0,0
957,3968,1,0,0
957,1552,1,1,0
957,899,1,0,0
957,1553,2,0,0
957,1443,2,1,0
957,3727,1,0,0
957,812,1,1,0
957,804,3,1,0
957,800,1,1,0
957,1446,2,0,0
957,1439,3,1,0
957,811,1,0,0
957,1499,2,0,0
957,2562,1,0,0
957,103,1,1,1
957,1501,1,0,0
957,3487,2,0,0
957,2560,1,0,0
957,2567,2,2,0
957,100,1,0,0
957,3912,2,1,1
957,2707,1,0,0
957,288,3,0,0
957,847,4,2,0
957,3547,2,0,0
957,3043,1,1,0
957,850,2,2,0
957,1528,1,0,0
957,3550,1,0,0
957,1530,2,0,0
957,852,2,0,0
957,1524,2,1,0
957,1523,3,2,2
959,905,4,1,0
959,1556,3,0,0
959,906,2,2,0
959,1578,1,0,0
959,896,1,1,0
959,3962,1,1,0
959,3968,2,1,0
959,1553,2,0,0
959,804,3,1,0
959,1445,1,1,0
959,1446,1,1,0
959,1439,2,0,0
959,800,1,0,0
959,811,1,0,0
959,1499,2,1,0
959,2562,1,0,0
959,103,1,0,0
959,1501,1,1,0
959,3487,3,0,0
959,2560,1,0,0
959,2567,3,1,0
959,100,1,0,0
959,3912,3,1,0
959,2707,1,0,0
959,288,3,2,0
959,2067,1,0,0
959,847,2,1,0
959,3547,1,1,0
959,3043,2,1,1
959,850,1,1,0
959,1528,1,0,0
959,3550,1,0,0
959,1530,2,1,0
959,852,3,2,0
959,1524,2,0,0
961,905,3,0,0
961,1556,1,0,0
961,906,3,1,0
961,898,1,0,0
961,896,1,0,0
961,3962,1,1,0
961,1552,1,1,0
961,1553,2,0,0
961,900,1,0,0
961,1443,2,1,0
961,3727,1,0,0
961,812,1,0,0
961,804,3,0,0
961,800,1,0,0
961,1446,2,1,1
961,1439,3,0,0
961,1499,3,1,1
961,2562,1,0,0
961,103,1,0,0
961,1501,1,0,0
961,3487,3,1,0
961,2560,1,1,1
961,2567,2,0,0
961,107,1,0,0
961,3912,2,0,0
961,2067,1,0,0
961,2063,1,0,0
961,2062,1,0,0
961,847,2,2,1
961,854,1,1,1
961,3547,1,0,0
961,3043,1,1,1
961,850,2,2,1
961,1528,1,0,0
961,1530,2,0,0
961,852,3,0,0
961,1524,1,0,0
961,1523,2,0,0
963,905,4,1,0
963,1556,3,2,0
963,906,4,0,0
963,898,1,1,1
963,896,1,1,1
963,3962,2,0,0
963,3968,2,0,0
963,899,1,1,0
963,1553,2,1,0
963,1443,3,1,0
963,3727,1,0,0
963,812,1,0,0
963,804,3,2,1
963,1446,1,0,0
963,1439,3,1,0
963,811,1,1,0
963,1499,4,3,1
963,1501,1,0,0
963,3487,2,0,0
963,2567,3,0,0
963,100,1,1,0
963,3912,2,1,1
963,2707,1,0,0
963,288,3,0,0
963,2062,1,0,0
963,847,4,2,0
963,1530,3,2,1
963,3043,2,0,0
963,850,1,1,0
963,1528,1,0,0
963,3550,1,1,0
963,852,3,0,0
963,3547,1,0,0
963,1524,1,0,0
966,3487,1,1,0
988,852,2,0,0
988,430,2,0,0
1002,804,3,0,0
1002,806,1,1,0
1002,807,1,0,0
1002,800,1,0,0
1002,810,2,1,0
1002,3727,1,0,0
1002,3043,2,1,0
1002,1532,1,0,0
1002,1530,1,0,0
1002,852,3,1,0
1002,753,2,1,0
1002,1975,1,0,0
1002,760,2,1,0
1002,759,2,1,0
1002,2759,2,1,0
1002,2767,1,1,0
1002,2764,1,0,0
1002,1134,2,0,0
1002,1615,1,0,0
1002,1130,3,1,0
1002,1132,1,0,0
1002,3121,4,0,0
1002,1636,2,0,0
1002,433,1,0,0
1002,430,3,0,0
1006,804,3,1,1
1006,1446,1,0,0
1006,806,3,3,1
1006,800,2,0,0
1006,810,2,1,0
1006,2279,1,0,0
1006,3043,2,0,0
1006,1530,1,0,0
1006,853,1,1,0
1006,852,3,1,0
1006,1529,1,0,0
1006,1523,3,1,0
1006,854,1,0,0
1006,753,3,0,0
1006,761,2,0,0
1006,760,2,0,0
1006,2759,2,1,0
1006,2767,2,1,0
1006,2764,1,0,0
1006,1975,1,1,0
1006,1134,3,1,0
1006,1615,1,1,1
1006,2814,1,0,0
1006,1133,3,2,0
1006,1129,1,0,0
1006,1130,3,0,0
1006,1132,1,1,0
1006,3121,1,0,0
1006,1646,3,1,0
1006,435,2,1,0
1006,1636,3,0,0
1006,433,1,0,0
1006,430,3,0,0
1007,804,3,0,0
1007,811,1,0,0
1007,806,3,1,0
1007,800,1,0,0
1007,810,1,0,0
1007,2279,1,0,0
1007,3043,2,0,0
1007,1530,1,1,0
1007,853,1,0,0
1007,852,1,0,0
1007,1529,2,0,0
1007,854,2,1,0
1007,1523,2,0,0
1007,753,2,0,0
1007,1975,2,0,0
1007,760,3,1,0
1007,761,1,0,0
1007,2759,1,1,0
1007,2767,1,0,0
1007,758,1,0,0
1007,759,1,0,0
1007,1134,3,2,0
1007,1615,1,1,0
1007,2814,1,1,0
1007,1133,2,0,0
1007,1132,2,0,0
1007,1130,1,0,0
1007,1646,3,0,0
1007,1636,3,1,1
1007,1641,1,0,0
1007,430,2,0,0
1010,804,3,1,0
1010,811,1,0,0
1010,806,3,0,0
1010,800,1,0,0
1010,810,2,0,0
1010,2279,1,1,0
1010,1445,1,0,0
1010,3043,2,1,0
1010,1530,1,1,0
1010,852,3,0,0
1010,1529,2,0,0
1010,1524,1,1,0
1010,1523,3,2,0
1010,854,1,0,0
1010,753,3,1,1
1010,761,2,0,0
1010,760,3,1,0
1010,2759,1,0,0
1010,2767,2,0,0
1010,1134,3,2,0
1010,1615,1,1,0
1010,2814,1,1,0
1010,1133,3,0,0
1010,1130,3,2,0
1010,1132,1,1,0
1010,3121,4,0,0
1010,1646,3,2,1
1010,436,1,0,0
1010,435,1,0,0
1010,1636,3,0,0
1010,433,1,0,0
1011,804,3,1,0
1011,811,1,0,0
1011,806,3,0,0
1011,800,1,1,0
1011,810,1,0,0
1011,2279,1,0,0
1011,1445,1,0,0
1011,3043,3,2,0
1011,1530,1,0,0
1011,852,3,0,0
1011,1529,1,1,0
1011,1524,1,1,1
1011,1523,3,1,0
1011,753,1,1,1
1011,1975,1,0,0
1011,761,1,0,0
1011,760,2,1,0
1011,2759,2,1,0
1011,2767,2,1,0
1011,1134,2,0,0
1011,1615,1,1,0
1011,1133,3,0,0
1011,1132,2,0,0
1011,1130,2,0,0
1011,3121,4,1,0
1011,435,2,1,0
1011,1636,3,0,0
1011,430,3,1,0
1035,2875,1,0,0
1035,1228,2,0,0
1035,2842,3,0,0
1039,616,1,0,0
1039,1181,3,1,0
1039,2870,1,0,0
1039,1232,2,0,0
1040,613,2,0,0
1040,4356,1,0,0
1040,1322,2,1,0
1040,2203,3,0,0
1041,2483,2,0,0
1041,1321,2,1,0
1041,565,3,1,0
1052,614,1,0,0
1052,624,1,1,0
1052,2875,1,0,0
1052,2116,2,1,1
1052,1319,1,0,0
1052,2906,1,0,0
1055,616,2,2,1
1055,614,1,0,0
1055,2481,2,0,0
1055,613,3,0,0
1055,4356,1,0,0
1055,2483,2,1,1
1055,1746,1,0,0
1055,2871,3,0,0
1055,2149,1,0,0
1055,2875,3,0,0
1055,1181,3,1,0
1055,2870,1,0,0
1055,2873,1,1,1
1055,1322,3,0,0
1055,2118,1,1,1
1055,1321,3,0,0
1055,1323,1,1,0
1055,1319,3,0,0
1055,3789,1,0,0
1055,1228,3,0,0
1055,4297,1,0,0
1055,1232,2,1,0
1055,2904,2,1,1
1055,2203,3,0,0
1055,565,3,0,0
1055,573,3,0,0
1055,2839,2,1,0
1055,572,1,1,0
1055,2842,2,0,0
1057,616,3,2,1
1057,613,3,2,1
1057,2481,1,0,0
1057,2483,2,0,0
1057,1746,1,0,0
1057,2871,3,2,0
1057,2149,1,0,0
1057,2875,3,1,0
1057,2877,1,1,0
1057,1181,3,1,0
1057,2870,1,0,0
1057,1322,2,0,0
1057,2118,1,0,0
1057,1321,2,1,0
1057,1323,1,0,0
1057,1319,4,2,0
1057,1228,2,0,0
1057,4297,1,0,0
1057,1232,3,0,0
1057,2904,2,1,1
1057,2203,2,1,0
1057,1229,1,0,0
1057,565,4,2,0
1057,573,1,0,0
1057,2839,4,0,0
1057,1751,1,0,0
1057,2842,2,1,1
1058,616,3,2,0
1058,614,1,0,0
1058,2481,2,0,0
1058,613,3,0,0
1058,4356,1,0,0
1058,2483,2,0,0
1058,624,1,0,0
1058,2871,3,1,0
1058,2875,3,1,1
1058,2877,1,1,0
1058,1181,2,0,0
1058,2870,1,1,0
1058,2873,1,0,0
1058,2116,2,0,0
1058,1321,3,1,0
1058,1319,4,1,0
1058,4297,1,0,0
1058,1232,3,1,0
1058,2198,1,0,0
1058,565,4,3,0
1058,573,1,0,0
1058,2839,4,2,1
1058,2842,4,0,0
1058,571,1,0,0
1059,2875,1,0,0
1059,1322,2,1,1
1059,2116,1,0,0
1059,1326,1,0,0
1059,1319,1,0,0
1059,1228,1,1,0
1059,2203,3,3,1
1059,2906,1,1,0
1059,573,1,0,0
1059,1755,1,0,0
1060,616,3,2,0
1060,614,1,1,0
1060,2481,2,2,0
1060,613,2,0,0
1060,4356,1,0,0
1060,2483,3,1,0
1060,624,1,0,0
1060,2871,3,0,0
1060,2149,1,0,0
1060,2875,2,0,0
1060,2877,1,0,0
1060,1181,4,2,0
1060,2873,1,1,0
1060,1322,3,0,0
1060,2116,2,1,0
1060,1321,3,0,0
1060,1326,1,0,0
1060,1319,4,1,0
1060,1228,4,2,0
1060,1232,1,0,0
1060,2198,1,0,0
1060,2203,3,1,1
1060,1229,1,0,0
1060,565,4,2,0
1060,2839,3,0,0
1060,2842,3,0,0
1060,571,1,0,0
1088,1319,1,0,0
1094,2261,1,0,0
1096,1320,2,0,0
1096,1323,2,0,0
1096,2116,1,0,0
1096,1318,3,2,0
1096,1322,1,0,0
1096,1326,1,0,0
1096,2897,1,0,0
1096,1228,2,0,0
1096,2198,1,0,0
1096,1232,3,2,0
1096,2898,1,0,0
1096,1559,3,0,0
1096,3962,1,0,0
1096,1553,3,0,0
1096,895,3,0,0
1096,3968,1,0,0
1096,1523,3,1,1
1096,1528,1,0,0
1096,1529,1,1,0
1096,3550,1,0,0
1096,2086,2,1,0
1096,2083,1,0,0
1096,2087,2,0,0
1096,2987,1,0,0
1100,1320,3,0,0
1100,1326,1,0,0
1100,1323,3,1,0
1100,2118,1,0,0
1100,1318,2,0,0
1100,1322,3,1,0
1100,1228,3,2,1
1100,1232,3,0,0
1100,1230,1,0,0
1100,1559,3,0,0
1100,899,1,0,0
1100,1553,4,0,0
1100,895,2,1,0
1100,3968,1,1,0
1100,1530,1,0,0
1100,1524,1,1,0
1100,1529,1,0,0
1100,850,2,0,0
1100,3547,1,0,0
1100,2087,3,0,0
1100,2083,1,0,0
1103,1320,3,1,0
1103,1326,1,0,0
1103,1323,2,0,0
1103,1319,1,0,0
1103,1318,4,1,0
1103,1322,4,1,0
1103,2206,2,1,0
1103,2897,1,1,0
1103,1228,2,0,0
1103,2198,1,0,0
1103,1232,3,1,0
1103,1230,1,0,0
1103,1559,3,2,0
1103,1553,3,0,0
1103,895,4,1,0
1103,852,3,0,0
1103,1530,1,0,0
1103,1523,3,2,1
1103,1524,1,1,1
1103,1528,1,1,1
1103,2989,2,0,0
1103,2086,1,0,0
1103,4625,2,0,0
1103,2083,2,0,0
1103,2087,3,1,0
1103,1640,1,0,0
1103,2092,1,0,0
1105,1320,1,0,0
1105,1326,2,0,0
1105,1318,1,0,0
1105,2261,1,0,0
1105,2206,3,0,0
1105,2198,1,1,0
1105,1229,1,0,0
1105,1232,1,0,0
1105,1559,2,1,0
1105,899,1,0,0
1105,1553,1,0,0
1105,895,2,1,0
1105,852,3,2,0
1105,1524,1,0,0
1105,1529,2,2,1
1105,850,1,0,0
1105,3547,1,0,0
1105,2086,3,2,2
1105,4625,1,0,0
1105,2087,3,1,0
1105,2083,1,0,0
1105,1640,2,1,0
1105,2987,1,0,0
1106,1320,1,0,0
1106,1318,1,0,0
1106,1322,1,0,0
1106,2206,3,2,0
1106,2198,2,1,0
1106,1232,1,0,0
1106,1553,1,0,0
1106,895,1,0,0
1106,852,2,1,0
1106,850,2,0,0
1106,1523,3,2,0
1106,1528,1,1,0
1107,1320,3,0,0
1107,1326,2,0,0
1107,1323,3,0,0
1107,2118,1,1,0
1107,1319,1,1,0
1107,1318,4,3,0
1107,1322,3,0,0
1107,1235,2,0,0
1107,1228,3,1,0
1107,1232,3,1,0
1107,1559,3,0,0
1107,3962,1,0,0
1107,1553,3,1,0
1107,895,1,0,0
1107,1523,4,3,1
1107,1524,1,1,0
1107,1529,2,2,0
1107,850,1,0,0
1107,1528,1,1,0
1107,3547,1,1,1
1107,2086,2,1,0
1107,4625,2,1,0
1107,2989,1,0,0
1107,1277,1,0,0
1107,2985,1,0,0
1130,753,2,0,0
1130,2844,2,0,0
1130,2027,2,0,0
1132,2560,1,1,1
1133,3068,3,1,0
1133,988,1,0,0
1133,2030,1,1,0
1133,2033,1,0,0
1133,1000,1,0,0
1133,101,2,1,0
1134,1982,2,0,0
1134,239,2,0,0
1134,2423,2,1,0
1134,2567,2,0,0
1136,2839,1,0,0
1136,3487,2,0,0
1136,107,1,0,0
1142,1982,2,1,0
1142,758,1,0,0
1142,753,2,1,0
1142,2764,1,0,0
1142,760,2,1,0
1142,1973,2,0,0
1142,239,3,1,1
1142,3249,1,0,0
1142,3068,2,1,0
1142,3245,1,0,0
1142,2844,3,1,0
1142,565,3,3,0
1142,2848,1,0,0
1142,2839,2,1,0
1142,574,1,0,0
1142,571,1,0,0
1142,2423,3,0,0
1142,2027,2,0,0
1142,989,1,1,0
1142,2028,3,1,0
1142,2425,1,0,0
1142,1501,1,0,0
1142,3487,1,0,0
1142,107,1,0,0
1142,103,1,0,0
1142,101,3,0,0
1142,1505,1,0,0
1145,2767,1,0,0
1145,3070,1,0,0
1145,2839,1,0,0
1145,574,1,0,0
1145,572,1,0,0
1145,2423,1,0,0
1145,1501,1,0,0
1145,3487,2,0,0
1145,107,1,0,0
1147,1982,2,1,0
1147,758,1,0,0
1147,2764,2,1,0
1147,753,1,0,0
1147,1980,1,0,0
1147,760,2,0,0
1147,1973,1,0,0
1147,1975,1,0,0
1147,239,2,1,0
1147,3070,1,0,0
1147,242,1,0,0
1147,3068,3,1,0
1147,246,1,0,0
1147,2844,3,0,0
1147,572,1,0,0
1147,565,2,0,0
1147,1755,1,0,0
1147,2839,2,1,1
1147,574,1,1,0
1147,571,1,0,0
1147,2423,2,0,0
1147,988,1,0,0
1147,2033,1,0,0
1147,1000,1,1,1
1147,2027,2,0,0
1147,989,1,1,0
1147,2028,3,1,0
1147,2425,1,0,0
1147,1501,2,0,0
1147,3487,2,1,0
1147,103,1,0,0
1147,2567,3,1,0
1147,101,2,0,0
1147,2560,1,0,0
1147,2561,1,0,0
1147,1505,1,1,0
1149,1982,3,0,0
1149,753,3,0,0
1149,1980,1,0,0
1149,759,1,0,0
1149,760,1,0,0
1149,1973,1,0,0
1149,1975,1,0,0
1149,239,3,0,0
1149,237,1,0,0
1149,3068,3,1,0
1149,246,1,1,0
1149,2844,3,1,1
1149,572,1,1,0
1149,565,2,0,0
1149,1755,1,1,0
1149,2839,3,1,1
1149,573,1,0,0
1149,2423,3,0,0
1149,2030,1,0,0
1149,2027,3,1,0
1149,989,1,0,0
1149,2028,3,0,0
1149,3487,2,1,0
1149,107,1,0,0
1149,103,1,0,0
1149,1505,1,0,0
1150,1982,3,1,0
1150,2764,1,0,0
1150,753,2,1,0
1150,1980,1,0,0
1150,760,2,1,1
1150,1973,1,0,0
1150,1975,1,0,0
1150,239,1,1,0
1150,3249,1,0,0
1150,3068,3,1,0
1150,2844,3,2,0
1150,572,1,0,0
1150,565,4,0,0
1150,2848,1,0,0
1150,2839,2,1,1
1150,573,1,0,0
1150,2423,3,1,0
1150,2030,1,0,0
1150,988,2,1,0
1150,2033,2,0,0
1150,1000,1,0,0
1150,2425,1,0,0
1150,2027,2,0,0
1150,1501,1,1,0
1150,3487,1,1,1
1150,103,1,0,0
1150,2562,1,1,0
1150,2567,3,0,0
1150,101,1,0,0
1150,2561,2,0,0
1152,758,2,1,0
1152,1980,1,0,0
1152,242,1,0,0
1152,246,1,0,0
1152,2844,4,0,0
1152,2848,1,0,0
1152,2839,3,1,1
1152,573,1,0,0
1152,572,1,0,0
1152,2423,2,0,0
1152,988,1,0,0
1152,2030,1,0,0
1152,2033,1,0,0
1152,1000,1,1,0
1152,2425,2,2,1
1152,2027,4,1,0
1152,2028,3,1,0
1152,2036,1,0,0
1152,1501,1,0,0
1152,3487,2,1,0
1152,107,1,0,0
1152,2562,1,0,0
1152,2567,3,1,0
1152,101,2,0,0
1152,2561,1,1,1
1152,1505,1,0,0
1153,1982,3,1,0
1153,1980,2,0,0
1153,753,2,0,0
1153,759,1,0,0
1153,760,3,2,0
1153,1973,1,0,0
1153,758,1,0,0
1153,239,3,0,0
1153,237,1,0,0
1153,3068,3,0,0
1153,3245,1,1,0
1153,2844,4,1,0
1153,565,3,0,0
1153,2839,3,1,0
1153,1751,1,0,0
1153,572,1,0,0
1153,2423,4,0,0
1153,988,1,1,0
1153,2030,1,1,1
1153,2033,1,0,0
1153,1000,1,0,0
1153,2425,1,1,0
1153,2027,4,2,0
1153,2028,3,1,0
1153,2036,1,0,0
1153,2562,1,1,0
1153,2567,3,0,0
1153,101,3,2,0
1153,2561,2,0,0
1153,1505,1,1,0
1176,53,1,1,0
1180,2086,2,0,0
1180,51,2,0,0
1180,3013,1,0,0
1180,3014,1,0,0
1180,1421,1,0,0
1181,1276,4,0,0
1181,1039,2,0,0
1189,1668,2,0,0
1189,1640,3,0,0
1189,4,2,0,0
1189,1414,1,0,0
1189,8,1,0,0
1190,1271,2,0,0
1190,2987,1,0,0
1190,1276,6,2,0
1190,1270,3,1,0
1190,4625,2,0,0
1190,2089,2,0,0
1190,2086,3,1,0
1190,2985,1,1,0
1190,1035,2,0,0
1190,1670,1,1,0
1190,1047,1,0,0
1190,1039,3,0,0
1190,1472,2,0,0
1190,1477,1,0,0
1190,51,2,1,0
1190,2624,1,0,0
1190,2618,1,0,0
1190,3100,1,0,0
1190,53,2,0,0
1190,52,1,1,0
1190,2083,1,0,0
1190,3013,1,1,0
1190,3014,2,1,0
1190,5,1,0,0
1190,3,3,1,0
1190,8,1,0,0
1191,2987,1,0,0
1191,1276,2,0,0
1191,1270,2,0,0
1191,4625,2,2,1
1191,2985,1,0,0
1191,1047,1,0,0
1191,1670,2,0,0
1191,1477,2,1,0
1191,2618,1,0,0
1191,7,1,1,1
1192,1271,3,1,0
1192,1277,1,1,0
1192,2987,1,1,0
1192,1276,6,2,0
1192,2083,1,1,0
1192,1270,6,1,0
1192,4625,2,0,0
1192,2989,2,0,0
1192,2086,1,0,0
1192,2985,3,1,1
1192,1668,3,1,0
1192,1035,2,0,0
1192,1047,1,0,0
1192,1039,4,1,0
1192,1472,2,0,0
1192,1477,1,0,0
1192,51,3,1,0
1192,2618,1,0,0
1192,54,1,1,0
1192,3100,2,1,1
1192,53,1,1,0
1192,52,1,1,1
1192,1640,2,2,0
1192,2089,1,0,0
1192,3013,1,0,0
1192,3014,2,0,0
1192,1423,3,1,0
1192,3,3,0,0
1193,1668,2,1,0
1193,1035,2,1,0
1193,1675,1,0,0
1193,1047,1,1,0
1193,1039,3,0,0
1193,1670,1,0,0
1193,1472,2,1,0
1193,2618,2,1,0
1193,1477,1,0,0
1193,51,2,0,0
1193,59,1,0,0
1193,3100,2,0,0
1193,53,1,0,0
1193,52,1,0,0
1193,1640,2,0,0
1193,2985,1,0,0
1193,1276,3,1,0
1193,1270,3,1,0
1193,2083,1,0,0
1193,3013,1,1,1
1193,3014,2,0,0
1193,1423,1,0,0
1193,3,3,1,0
1193,8,1,1,0
1193,4,2,2,0
1193,1414,1,0,0
1194,1271,2,1,0
1194,2985,3,2,0
1194,1276,4,0,0
1194,2083,2,0,0
1194,1270,2,1,0
1194,4625,1,0,0
1194,2089,1,0,0
1194,2989,2,0,0
1194,2086,1,1,0
1194,2092,1,0,0
1194,1668,2,0,0
1194,1047,2,1,0
1194,1035,3,0,0
1194,1039,4,1,0
1194,1472,2,0,0
1194,1477,2,1,0
1194,51,1,0,0
1194,2618,1,0,0
1194,3100,2,1,0
1194,2624,1,0,0
1194,1640,1,1,0
1194,2987,1,0,0
1194,3013,1,0,0
1194,3014,1,0,0
1194,1421,2,1,1
1194,7,2,1,0
1194,4,1,0,0
1194,1414,1,0,0
1194,8,1,0,0
1195,1271,2,0,0
1195,1277,1,1,0
1195,2987,2,0,0
1195,1276,6,0,0
1195,2083,1,0,0
1195,1270,5,3,0
1195,4625,1,1,0
1195,2089,2,0,0
1195,2989,2,0,0
1195,2086,2,0,0
1195,2985,1,0,0
1195,2092,1,0,0
1195,1668,3,0,0
1195,1035,1,0,0
1195,1047,1,1,0
1195,1039,3,1,0
1195,1472,1,0,0
1195,51,3,1,0
1195,2618,1,1,1
1195,3100,1,0,0
1195,53,1,0,0
1195,1477,0,0,0
1195,1640,3,0,0
1195,3013,2,1,1
1195,3014,1,0,0
1195,7,1,0,0
1195,8,2,1,0
1195,4,2,1,0
1196,1271,3,2,0
1196,2985,1,0,0
1196,1276,3,2,0
1196,4625,3,1,0
1196,1270,2,2,0
1196,2089,1,1,0
1196,2989,1,1,0
1196,2086,2,0,0
1196,1277,1,0,0
1196,2092,1,0,0
1199,1271,1,1,0
1199,1270,2,1,0
1199,4625,1,0,0
1199,2089,2,1,0
1199,1035,2,0,0
1199,1675,1,0,0
1199,1047,1,1,1
1199,1670,1,0,0
1199,1472,2,1,0
1199,1477,1,1,0
1199,51,1,0,0
1199,59,1,0,0
1199,53,1,1,0
1199,1276,3,0,0
1199,2987,1,0,0
1199,11,1,0,0
1199,3,3,2,0
1199,4,2,1,0
1199,1414,1,0,0
1200,1477,1,0,0
1200,54,1,0,0
1200,1270,3,1,0
1200,2083,1,0,0
1200,4,2,0,0
1200,1414,1,0,0
1200,3013,1,0,0
1200,8,1,1,0
1201,1271,3,0,0
1201,1277,1,0,0
1201,1276,3,0,0
1201,4625,1,0,0
1201,2989,2,1,0
1201,2086,2,0,0
1201,2985,2,0,0
1201,1668,3,0,0
1201,1047,1,0,0
1201,1039,4,1,0
1201,1472,2,0,0
1201,1477,1,0,0
1201,3100,1,1,1
1201,53,1,0,0
1201,52,1,0,0
1201,1640,1,1,0
1201,1270,3,1,1
1201,2083,1,0,0
1201,3013,1,0,0
1201,3014,2,1,1
1201,7,2,0,0
1201,3,3,2,0
1228,1323,1,0,0
1228,1368,2,0,0
1228,1364,1,0,0
1228,1693,1,0,0
1228,1035,2,0,0
1228,3638,1,1,0
1228,1320,1,0,0
1230,1786,2,1,0
1232,1320,1,0,0
1232,3182,2,0,0
1232,1039,1,1,0
1235,1776,1,0,0
1236,2875,3,0,0
1236,2874,2,1,0
1236,1181,6,2,0
1236,2142,6,3,0
1236,1180,3,0,0
1236,2877,2,0,0
1236,2675,1,0,0
1236,148,3,0,0
1236,143,3,0,0
1236,1837,1,0,0
1236,714,3,0,0
1236,1867,3,1,1
1236,1861,1,1,0
1236,1870,3,1,0
1236,710,1,0,0
1236,4652,1,0,0
1236,1695,2,1,0
1236,1703,1,1,0
1236,1700,1,0,0
1236,1691,1,0,0
1236,2730,2,0,0
1236,1089,1,0,0
1236,1088,1,0,0
1237,1320,4,1,0
1237,1323,3,0,0
1237,1368,3,1,0
1237,1364,3,0,0
1237,1776,1,1,0
1237,1786,3,0,0
1237,1785,3,0,0
1237,1370,2,0,0
1237,2789,5,0,0
1237,2793,4,1,0
1237,1371,1,0,0
1237,1373,1,1,0
1237,1693,3,1,0
1237,2730,1,1,0
1237,3182,2,2,0
1237,1703,1,0,0
1237,1039,2,0,0
1237,3638,0,0,0
1237,1044,1,0,0
1237,1040,3,1,1
1237,3637,1,0,0
1237,1321,4,2,1
1237,2116,1,0,0
1237,1319,3,1,0
1237,2261,1,0,0
1241,1320,5,1,0
1241,1319,4,1,1
1241,1326,3,3,0
1241,1323,2,0,0
1241,2116,2,1,0
1241,1368,3,1,0
1241,1364,3,0,0
1241,1776,4,2,0
1241,1786,3,0,0
1241,1785,1,1,0
1241,1373,2,1,0
1241,2789,7,2,0
1241,1371,2,0,0
1241,1376,1,1,0
1241,2793,6,4,1
1241,1691,3,1,0
1241,1089,2,1,0
1241,1700,1,0,0
1241,1693,3,0,0
1241,2730,1,0,0
1241,3182,2,1,0
1241,1703,1,0,0
1241,1370,1,0,0
1241,3331,1,0,0
1241,1035,2,0,0
1241,1039,2,0,0
1241,3638,1,0,0
1241,1044,1,0,0
1241,1047,1,1,1
1241,1671,1,0,0
1241,1321,3,1,0
1243,1320,6,1,0
1243,1326,2,0,0
1243,1323,2,0,0
1243,1368,1,1,0
1243,1776,4,2,0
1243,1786,2,1,0
1243,1785,1,0,0
1243,1373,2,2,0
1243,2789,7,2,0
1243,1371,2,0,0
1243,2793,5,1,0
1243,1691,3,1,0
1243,1089,2,0,0
1243,1094,1,0,0
1243,1693,3,1,0
1243,1364,1,1,0
1243,1370,1,1,0
1243,3331,1,1,0
1243,1035,3,2,0
1243,1038,2,0,0
1243,1039,2,0,0
1243,3638,1,0,0
1243,1044,1,0,0
1243,1047,1,0,0
1243,1040,2,1,0
1243,1670,1,0,0
1243,1321,3,3,0
1243,2116,2,0,0
1243,4593,1,0,0
1243,1319,2,0,0
1244,1323,1,1,0
1244,1373,2,0,0
1244,1376,1,1,0
1244,2793,6,2,0
1244,1371,1,1,0
1244,1087,1,1,1
1244,1693,3,2,0
1244,2730,0,0,0
1244,1039,2,0,0
1244,3638,1,1,0
1244,1047,1,0,0
1244,1040,3,1,1
1244,1675,1,1,0
1244,4593,1,1,0
1244,1319,3,1,0
1244,1320,3,0,0
1244,1326,1,0,0
1246,1320,6,3,1
1246,1319,4,2,0
1246,1323,3,0,0
1246,2118,1,1,0
1246,1368,3,3,0
1246,1364,4,1,0
1246,1776,2,1,0
1246,1786,3,2,2
1246,1373,2,0,0
1246,2789,6,2,0
1246,1787,1,1,0
1246,1691,3,1,0
1246,2730,2,1,0
1246,1700,1,0,0
1246,1693,3,1,0
1246,3182,2,0,0
1246,1703,1,0,0
1246,1697,1,0,0
