player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr
1439,2024,16,10911,200,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208,0,0.0000
1439,2024,16,10945,200,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201,0,0.0000
1439,2024,16,99,200,1,0,1,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1484,0,0.0000
1439,2024,16,172,200,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350,0,0.0000
1443,2024,16,10776,200,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222,0,0.0000
1443,2024,16,10819,200,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142,0,0.0000
1443,2024,16,10849,200,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222,0,0.0000
1443,2024,16,10896,200,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0265,0,0.0000
1443,2024,16,10936,200,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118,0,0.0000
1443,2024,16,58,200,1,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.0545,0,0.0000
1443,2024,16,132,200,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223,0,0.0000
1443,2024,16,217,200,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1522,0,0.0000
1445,2024,16,10750,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10776,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10784,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10798,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10813,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10819,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10837,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10847,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10849,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10875,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10882,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10896,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10917,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,10945,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,43,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,94,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,99,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,156,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,178,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,206,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1445,2024,16,236,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1446,2024,16,10798,200,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163,0,0.0000
1446,2024,16,10899,200,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118,0,0.0000
1446,2024,16,10948,200,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195,0,0.0000
1446,2024,16,6,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1446,2024,16,94,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1446,2024,16,99,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1446,2024,16,172,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1446,2024,16,178,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1446,2024,16,217,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10750,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10770,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10776,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10788,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10819,200,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212,0,0.0000
1450,2024,16,10825,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10837,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10849,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10868,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10882,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10896,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10911,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10917,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1450,2024,16,10945,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1453,2024,16,10750,200,1,0,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773,0,0.0000
1453,2024,16,10764,200,1,0,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596,0,0.0000
1453,2024,16,10770,200,1,0,2,2,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0997,0,0.0452
1453,2024,16,10776,200,1,0,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125,0,0.0000
1453,2024,16,10784,200,1,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1074,0,0.0000
1453,2024,16,10788,200,1,0,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385,0,0.0000
1453,2024,16,10798,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103,0,0.0000
1453,2024,16,10806,200,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149,0,0.0000
1453,2024,16,10813,200,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0137,0,-0.2959
1453,2024,16,10819,200,1,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346,0,0.0000
1453,2024,16,10825,200,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,-0.2568
1453,2024,16,10833,200,1,0,2,2,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0395,0,0.0000
1453,2024,16,10837,200,1,0,2,2,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0796,0,0.0000
1453,2024,16,10849,200,1,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887,0,0.0000
1453,2024,16,10868,200,1,0,2,2,0,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0092,0,0.0000
1453,2024,16,10875,200,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0003,0,0.0000
1453,2024,16,10882,200,1,0,2,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575,0,0.0000
1453,2024,16,10887,200,1,0,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026,0,0.0000
1453,2024,16,10896,200,1,0,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122,0,0.0000
1453,2024,16,10899,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350,0,0.0000
1453,2024,16,10911,200,1,0,2,2,1,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,-0.0008,0,0.0000
1453,2024,16,10917,200,1,0,2,1,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0223,0,0.0000
1453,2024,16,10924,200,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359,0,0.0000
1453,2024,40,2435,201,2,0,2,4,1,1,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-0.0283,0,-0.1887
1453,2024,40,2450,201,2,0,2,3,1,0,4,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0492,0,0.0000
1453,2024,40,2465,201,2,0,2,4,2,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3230,0,0.0000
1453,2024,40,2486,201,2,0,2,4,0,0,5,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.0149,0,-0.0944
1453,2024,40,2516,201,2,0,2,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681,0,0.0000
1453,2024,40,2529,201,2,0,2,3,2,0,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0559,0,0.0000
1453,2024,40,2544,201,2,0,2,2,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0275,0,0.0000
1453,2024,40,2559,201,2,0,2,2,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0383,0,0.0000
1454,2024,16,10911,200,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056,0,0.0000
1454,2024,40,2435,201,2,0,10,5,0,2,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0003,0,0.0000
1454,2024,40,2450,201,2,0,10,4,2,0,4,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0.0964,0,0.0000
1454,2024,40,2465,201,2,0,10,4,1,2,4,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.1448,0,0.0000
1454,2024,40,2486,201,2,0,10,4,1,0,5,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,-0.0237,0,0.2250
1454,2024,40,2501,201,2,0,10,4,1,1,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0183,0,0.0000
1454,2024,40,2516,201,2,0,10,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490,0,0.0000
1454,2024,40,2544,201,2,0,10,3,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657,0,0.0000
1454,2024,40,2559,201,2,0,10,3,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0078,0,-0.0191
1455,2024,16,10750,200,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.0662,0,0.0000
1455,2024,16,10764,200,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131,0,0.0000
1455,2024,16,10770,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828,0,0.0000
1455,2024,16,10784,200,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1455,2024,16,10798,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300,0,0.0000
1455,2024,16,10806,200,1,0,4,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0570,0,0.0000
1455,2024,16,10813,200,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363,0,0.0000
1455,2024,16,10819,200,1,0,6,2,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0407,0,0.0000
1455,2024,16,10825,200,1,0,4,1,0,0,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0995,0,0.0000
1455,2024,16,10833,200,1,0,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1734,0,0.0000
1455,2024,16,10837,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0587,0,0.0000
1455,2024,16,10847,200,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1455,2024,16,10849,200,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0074,0,0.0000
1455,2024,16,10882,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538,0,0.0000
1455,2024,16,10887,200,1,0,4,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573,0,0.0000
1455,2024,16,10896,200,1,0,4,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120,0,-0.0618
1455,2024,16,10899,200,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0236,0,0.0000
1455,2024,16,10924,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355,0,0.0000
1455,2024,16,10931,200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0045,0,0.0000
1455,2024,16,10936,200,1,0,4,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0525,0,0.0000
1455,2024,16,10945,200,1,0,4,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094,0,0.0000
1455,2024,16,10948,200,1,0,4,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2187,0,0.0000
1455,2024,16,43,200,1,0,4,4,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1325,0,0.0000
1455,2024,16,99,200,1,0,4,4,2,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0587,0,-0.1430
1455,2024,16,132,200,1,0,4,4,1,1,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0611,0,-0.3201
1455,2024,16,156,200,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0146,0,0.0000
1455,2024,16,172,200,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1455,2024,16,178,200,1,0,4,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2042,0,0.0000
1455,2024,16,236,200,1,0,4,4,2,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101,0,0.0000
1456,2024,16,10750,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234,0,0.0000
1456,2024,16,10764,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410,0,0.0000
1456,2024,16,10770,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319,0,0.0000
1456,2024,16,10776,200,1,0,4,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298,0,0.0000
1456,2024,16,10784,200,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935,0,0.0000
1456,2024,16,10788,200,1,0,4,1,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0174,0,0.0000
1456,2024,16,10798,200,1,0,4,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386,0,0.0000
1456,2024,16,10813,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342,0,0.0000
1456,2024,16,10819,200,1,0,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0395,0,0.0000
1456,2024,16,10825,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0004,0,0.0000
1456,2024,16,10833,200,1,0,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.1494,0,0.0190
1456,2024,16,10837,200,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0851,0,0.0000
1456,2024,16,10847,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226,0,0.0000
1456,2024,16,10849,200,1,0,4,2,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0394,0,-0.1345
1456,2024,16,10868,200,1,0,4,3,1,0,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.0354,0,0.0000
1456,2024,16,10875,200,1,0,4,1,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0294,0,0.0000
1456,2024,16,10887,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0044,0,0.0000
1456,2024,16,10899,200,1,0,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0302,0,0.0091
1456,2024,16,10911,200,1,0,4,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0593,0,0.0000
1456,2024,16,10917,200,1,0,4,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408,0,0.0000
1456,2024,16,10924,200,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0661,0,0.0000
1456,2024,16,10931,200,1,0,4,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159,0,0.0000
1456,2024,16,10936,200,1,0,4,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081,0,-0.1881
1456,2024,16,10945,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288,0,0.0000
1456,2024,16,10948,200,1,0,4,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414,0,0.0000
1456,2024,16,6,200,1,0,4,5,1,2,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0418,0,0.0000
1456,2024,16,31,200,1,0,4,4,2,1,5,0,1,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0.2435,0,0.0555
1456,2024,16,58,200,1,0,4,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0.0000
1456,2024,16,94,200,1,0,4,5,2,1,5,0,1,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0.0745,0,-0.0757
1456,2024,16,110,200,1,0,4,4,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494,0,0.0000
1456,2024,16,121,200,1,0,4,3,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0311,0,0.0000
1456,2024,16,156,200,1,0,4,4,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1192,0,0.0000
1456,2024,16,172,200,1,0,4,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571,0,0.0000
1456,2024,16,178,200,1,0,5,3,0,2,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0276,0,0.0000
1456,2024,16,206,200,1,0,4,3,1,0,4,0,1,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0.0459,0,0.0000
1456,2024,16,217,200,1,0,4,3,1,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.0178,0,0.0000
1457,2024,16,10750,200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0738,0,0.0000
1457,2024,16,10764,200,1,0,6,2,1,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.1245,0,0.0000
1457,2024,16,10770,200,1,0,3,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0134,0,0.0000
1457,2024,16,10776,200,1,0,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191,0,0.0000
1457,2024,16,10784,200,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337,0,0.0000
1457,2024,16,10788,200,1,0,6,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889,0,0.0000
1457,2024,16,10798,200,1,0,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262,0,0.0000
1457,2024,16,10806,200,1,0,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0946,0,0.0000
1457,2024,16,10819,200,1,0,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603,0,0.0000
1457,2024,16,10825,200,1,0,6,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0.0000
1457,2024,16,10833,200,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1427,0,0.0000
1457,2024,16,10837,200,1,0,0,2,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0522,0,0.0000
1457,2024,16,10849,200,1,0,3,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511,0,0.0000
1457,2024,16,10868,200,1,0,6,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307,0,0.0000
1457,2024,16,10875,200,1,0,0,1,1,0,2,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.1399,0,0.0000
1457,2024,16,10882,200,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886,0,0.0000
1457,2024,16,10887,200,1,0,6,3,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472,0,0.0000
1457,2024,40,2516,201,2,0,3,3,2,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.1164,0,0.0123
1457,2024,40,2529,201,2,0,3,4,1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575,0,0.0000
1457,2024,40,2544,201,2,0,3,4,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932,0,0.0000
1457,2024,16,236,200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0498,0,0.0000
1458,2024,16,10750,200,1,0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615,0,0.0000
1458,2024,16,10770,200,1,0,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673,0,0.0000
1458,2024,16,10784,200,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0540,0,0.0000
1458,2024,16,10825,200,1,0,5,2,1,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.0695,0,0.0000
1458,2024,16,10849,200,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039,0,0.0000
1458,2024,16,10911,200,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0.0000
1458,2024,64,4602,202,3,0,5,3,1,1,4,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0.1626,0,0.0000
