team_id,player_id,list_id
25,1552,2
25,1570,3
25,905,1
25,899,2
25,909,3
25,906,1
25,3962,2
25,914,3
25,909,2
25,915,3
25,1570,1
25,915,2
25,916,3
25,909,1
25,914,2
25,917,3
25,916,2
25,918,3
25,917,2
25,3968,3
25,1564,2
25,1553,3
25,3980,2
25,1556,3
25,914,1
25,1565,2
25,1578,3
25,915,1
25,3979,2
25,1552,3
25,916,1
25,1571,2
25,1564,3
25,917,1
25,918,2
25,1565,3
25,918,1
25,1574,2
25,1574,3
25,1570,2
25,3980,3
25,3979,3
25,2354,3
25,2351,3
25,1559,3
25,3968,1
25,2340,1
25,1553,1
25,1556,1
25,1578,1
25,1560,1
25,1552,1
25,1564,1
25,1565,1
25,1574,1
25,3980,1
25,3979,1
26,1364,1
26,1368,2
26,1364,3
26,4074,1
26,1786,2
26,2793,3
26,2793,1
26,2789,2
26,1368,3
26,2793,2
26,1370,3
26,1368,1
26,1364,2
26,1371,3
26,1373,2
26,1380,3
26,1370,1
26,1370,2
26,1373,3
26,1371,1
26,1787,2
26,1794,3
26,1380,1
26,1376,2
26,1376,3
26,1373,1
26,3331,2
26,1378,3
26,1371,2
26,1379,3
26,1794,1
26,1776,2
26,1382,3
26,1376,1
26,1785,2
26,1388,3
26,1389,2
26,1389,3
26,1378,1
26,2804,2
26,1786,3
26,1379,1
26,1794,2
26,2789,3
26,1791,2
26,1787,3
26,1379,2
26,1776,3
26,1382,1
26,1801,2
26,1785,3
26,2796,2
26,2804,3
26,1378,2
26,1791,3
26,3356,2
26,1801,3
26,1388,2
26,2796,3
26,1802,2
26,1802,3
26,1388,1
26,1382,2
26,3331,3
26,1389,1
26,1380,2
26,3356,3
26,2800,3
26,1796,3
26,2807,3
26,1786,1
26,2789,1
26,1787,1
26,1776,1
26,1785,1
26,2804,1
26,1791,1
26,1801,1
26,2796,1
26,1802,1
26,3331,1
26,3356,1
27,1129,1
27,1130,2
27,1129,3
27,1130,1
27,1136,2
27,1130,3
27,3121,2
27,1132,3
27,1132,1
27,1134,2
27,1133,3
27,1133,1
27,1140,2
27,1134,3
27,1134,1
27,1135,2
27,1135,3
27,1135,1
27,1133,2
27,1136,3
27,1136,1
27,1613,2
27,2814,3
27,1615,2
27,1140,3
27,1132,2
27,4427,3
27,2814,1
27,1129,2
27,1142,3
27,1140,1
27,1610,2
27,1145,3
27,4427,1
27,2814,2
27,2837,3
27,1142,1
27,1150,2
27,1147,3
27,1142,2
27,1149,3
27,1627,2
27,1150,3
27,1145,1
27,1153,2
27,1152,3
27,2837,1
27,1149,2
27,1153,3
27,1147,1
27,1152,2
27,1610,3
27,1624,2
27,1613,3
27,1149,1
27,1621,2
27,1615,3
27,1150,1
27,1147,2
27,1627,3
27,2837,2
27,1624,3
27,1152,1
27,1631,2
27,1621,3
27,1153,1
27,1145,2
27,1631,3
27,4427,2
27,3121,3
27,2816,3
27,1630,3
27,3141,3
27,2827,3
27,2817,3
27,1610,1
27,1613,1
27,1615,1
27,1627,1
27,1624,1
27,1621,1
27,1631,1
27,3121,1
28,847,1
28,867,2
28,847,3
28,1550,4
28,1779,1
28,1523,2
28,3547,3
28,1527,4
28,3547,1
28,847,2
28,850,3
28,850,1
28,852,2
28,3550,3
28,3550,1
28,3043,2
28,852,3
28,852,1
28,1524,2
28,853,3
28,853,1
28,853,2
28,863,3
28,854,2
28,864,3
28,863,1
28,1529,2
28,867,3
28,1530,2
28,868,3
28,1528,2
28,869,3
28,3550,2
28,870,3
28,850,2
28,871,3
28,3547,2
28,872,3
28,870,2
28,854,3
28,872,2
28,1527,3
28,871,2
28,1523,3
28,864,1
28,1538,2
28,3043,3
28,1540,2
28,1524,3
28,3053,2
28,1530,3
28,867,1
28,4455,2
28,1529,3
28,868,1
28,3555,2
28,1528,3
28,869,1
28,869,2
28,1538,3
28,870,1
28,868,2
28,1540,3
28,871,1
28,863,2
28,3053,3
28,872,1
28,864,2
28,4455,3
28,3555,3
28,1539,3
28,3048,3
28,854,1
28,3049,3
28,1534,3
28,1550,1
28,1527,1
28,1523,1
28,3043,1
28,1524,1
28,1530,1
28,1529,1
28,1528,1
28,1538,1
28,1540,1
28,3053,1
28,4455,1
28,3555,1
29,2128,1
29,1320,2
29,2128,3
29,2262,4
29,1318,1
29,1322,2
29,1318,3
29,2130,4
29,1319,1
29,1321,2
29,1319,3
29,1340,4
29,1320,1
29,1318,2
29,1320,3
29,1321,1
29,1319,2
29,1321,3
29,1322,1
29,1326,2
29,1322,3
29,1323,1
29,1323,2
29,1323,3
29,2127,1
29,2261,2
29,2127,3
29,1333,1
29,2116,2
29,1333,3
29,1326,1
29,2118,2
29,1326,3
29,2134,1
29,3789,2
29,2134,3
29,4593,2
29,1331,3
29,2121,2
29,1334,3
29,1341,2
29,1340,3
29,1331,1
29,2129,2
29,1341,3
29,1334,2
29,1342,3
29,1333,2
29,2116,3
29,1334,1
29,2138,2
29,3789,3
29,2133,2
29,2261,3
29,1331,2
29,2118,3
29,2278,2
29,2121,3
29,2131,2
29,2129,3
29,2127,2
29,2133,3
29,1340,1
29,2128,2
29,2278,3
29,1341,1
29,1342,2
29,2131,3
29,1342,1
29,2134,2
29,2130,3
29,2138,3
29,4593,3
29,2263,3
29,2123,3
29,2116,1
29,3789,1
29,2262,1
29,2261,1
29,2118,1
29,2121,1
29,2129,1
29,2133,1
29,2278,1
29,2131,1
29,2130,1
29,2138,1
29,4593,1
30,1035,1
30,1040,2
30,1035,3
30,1039,4
30,1041,2
30,1038,3
30,1668,2
30,1040,3
30,3632,4
30,1038,1
30,1035,2
30,1041,3
30,1039,1
30,3638,2
30,3647,3
30,1040,1
30,1047,2
30,1044,3
30,1041,1
30,1670,2
30,1047,3
30,3647,1
30,3637,2
30,1052,3
30,1669,1
30,1044,2
30,1055,3
30,1044,1
30,1675,2
30,1057,3
30,1038,2
30,1058,3
30,1671,2
30,1059,3
30,1047,1
30,1669,2
30,1060,3
30,1060,2
30,1668,3
30,2936,2
30,1675,3
30,1055,2
30,1671,3
30,1058,2
30,1670,3
30,1052,1
30,1059,2
30,2936,3
30,1683,2
30,1683,3
30,1677,2
30,1677,3
30,1055,1
30,1684,2
30,1684,3
30,1052,2
30,1686,3
30,1057,1
30,1057,2
30,2942,3
30,1058,1
30,2942,2
30,3637,3
30,1059,1
30,1686,2
30,3638,3
30,1060,1
30,3647,2
30,1669,3
30,2938,3
30,1688,3
30,3635,3
30,2947,3
30,1037,3
30,2929,3
30,3632,1
30,1668,1
30,1675,1
30,1671,1
30,1670,1
30,2936,1
30,1683,1
30,1677,1
30,1684,1
30,1686,1
30,2942,1
30,3637,1
30,3638,1
31,2492,1
31,2492,2
31,3457,1
31,3457,2
31,3452,1
31,3452,2
31,2479,1
31,2479,2
31,2482,1
31,2482,2
31,615,1
31,615,2
31,2485,1
31,2485,2
31,617,1
31,617,2
31,1727,1
31,1727,2
31,3455,1
31,3455,2
31,2477,1
31,2477,2
31,1731,1
31,1731,2
31,2502,1
31,2502,2
31,1724,1
31,1724,2
31,1732,1
31,1732,2
31,4364,1
31,4364,2
31,2501,1
31,2501,2
31,2491,1
31,2491,2
31,2495,1
31,2495,2
31,3474,1
31,3474,2
31,1742,1
31,1742,2
31,1741,1
31,1741,2
31,1734,1
31,1734,2
31,642,1
31,642,2
31,3466,1
31,3466,2
31,2497,1
31,2497,2
31,2490,1
31,2490,2
31,1740,1
31,1740,2
31,1735,1
31,1735,2
32,2564,1
32,2564,2
32,99,1
32,99,2
32,2563,1
32,2563,2
32,1496,1
32,1496,2
32,4151,1
32,4151,2
32,2586,1
32,2586,2
32,3489,1
32,3489,2
32,2571,1
32,2571,2
32,140,1
32,140,2
32,3483,1
32,3483,2
32,1504,1
32,1504,2
32,4141,1
32,4141,2
32,2569,1
32,2569,2
32,108,1
32,108,2
32,1509,1
32,1509,2
32,3506,1
32,3506,2
32,126,1
32,126,2
32,1514,1
32,1514,2
32,1513,1
32,1513,2
32,116,1
32,116,2
32,3504,1
32,3504,2
32,2583,1
32,2583,2
32,124,1
32,124,2
32,2581,1
32,2581,2
32,2577,1
32,2577,2
32,2578,1
32,2578,2
32,115,1
32,115,2
32,3502,1
32,3502,2
33,1559,1
33,1559,2
33,2337,1
33,2337,2
33,2338,1
33,2338,2
33,1555,1
33,1555,2
33,2336,1
33,2336,2
33,894,1
33,894,2
33,2341,1
33,2341,2
33,3964,1
33,3964,2
33,1561,1
33,1561,2
33,1557,1
33,1557,2
33,3961,1
33,3961,2
33,2346,1
33,2346,2
33,3963,1
33,3963,2
33,907,1
33,907,2
33,908,1
33,908,2
33,2351,1
33,2351,2
33,2354,1
33,2354,2
33,925,1
33,925,2
33,3977,1
33,3977,2
33,1573,1
33,1573,2
33,2358,1
33,2358,2
33,2361,1
33,2361,2
33,1568,1
33,1568,2
33,2350,1
33,2350,2
33,1566,1
33,1566,2
33,912,1
33,912,2
33,3989,1
33,3989,2
33,2357,1
33,2357,2
34,3340,1
34,3340,4
34,3339,1
34,3339,2
34,1781,1
34,1781,2
34,2788,1
34,2788,2
34,330,1
34,330,2
34,2794,1
34,2794,2
34,3342,1
34,3342,2
34,3337,1
34,3337,2
34,1783,1
34,1783,2
34,2783,1
34,2783,2
34,2790,1
34,2790,2
34,2791,1
34,2791,2
34,3343,1
34,3343,2
34,1366,1
34,1366,2
34,1789,1
34,1789,2
34,1377,1
34,1377,2
34,2798,1
34,2798,2
34,1384,1
34,1384,2
34,2800,1
34,2800,2
34,3360,1
34,3360,2
34,1387,1
34,1387,2
34,2807,1
34,2807,2
34,2805,1
34,2805,2
34,1394,1
34,1394,2
34,3359,1
34,3359,2
34,1796,1
34,1796,2
34,1393,1
34,1393,2
34,3346,1
34,3346,2
34,1386,1
34,1386,2
35,58,1
35,58,2
35,2622,1
35,2622,2
35,2619,1
35,2619,2
35,2617,1
35,2617,2
35,2627,1
35,2627,2
35,3118,1
35,3118,2
35,4477,1
35,4477,2
35,4482,1
35,4482,2
35,56,1
35,56,2
35,3092,1
35,3092,2
35,3101,1
35,3101,2
35,2635,1
35,2635,2
35,3091,1
35,3091,2
35,1471,1
35,1471,2
35,1481,1
35,1481,2
35,1488,1
35,1488,2
35,2639,1
35,2639,2
35,65,1
35,65,2
35,2297,1
35,2297,2
35,4580,1
35,4580,2
35,4494,1
35,4494,2
35,2640,1
35,2640,2
35,1489,1
35,1489,2
35,2637,1
35,2637,2
35,2634,1
35,2634,2
35,1486,1
35,1486,2
35,3112,1
35,3112,2
35,2630,1
35,2630,2
36,3202,1
36,3202,2
36,1694,1
36,1694,2
36,3183,1
36,3183,2
36,1692,1
36,1692,2
36,2736,1
36,2736,2
36,1082,1
36,1082,2
36,2733,1
36,2733,2
36,3208,1
36,3208,2
36,3209,1
36,3209,2
36,2739,1
36,2739,2
36,3192,1
36,3192,2
36,2734,1
36,2734,2
36,2754,1
36,2754,2
36,1705,1
36,1705,2
36,3194,1
36,3194,2
36,1762,1
36,1762,2
36,1710,1
36,1710,2
36,2746,1
36,2746,2
36,1715,1
36,1715,2
36,1717,1
36,1717,2
36,1716,1
36,1716,2
36,1115,1
36,1115,2
36,1712,1
36,1712,2
36,2748,1
36,2748,2
36,2752,1
36,2752,2
36,1110,1
36,1110,2
36,1111,1
36,1111,2
36,1711,1
36,1711,2
36,221,1
36,221,2
37,3221,1
37,3221,2
37,4565,1
37,4565,2
37,1666,1
37,1666,2
37,3633,1
37,3633,2
37,2923,1
37,2923,2
37,3643,1
37,3643,2
37,3640,1
37,3640,2
37,3641,1
37,3641,2
37,2929,1
37,2929,2
37,3635,1
37,3635,2
37,1667,1
37,1667,2
37,4747,1
37,4747,2
37,3432,1
37,3432,2
37,1049,1
37,1049,2
37,1676,1
37,1676,2
37,1097,1
37,1097,2
37,1681,1
37,1681,2
37,1680,1
37,1680,2
37,3649,1
37,3649,2
37,3656,1
37,3656,2
37,1688,1
37,1688,2
37,1690,1
37,1690,2
37,2946,1
37,2946,2
37,3655,1
37,3655,2
37,3659,1
37,3659,2
37,2938,1
37,2938,2
37,2943,1
37,2943,2
37,1053,1
37,1053,2
38,2845,1
38,2845,2
38,3844,1
38,3844,2
38,2840,1
38,2840,2
38,567,1
38,567,2
38,3847,1
38,3847,2
38,1753,1
38,1753,2
38,1759,1
38,1759,2
38,3870,1
38,3870,2
38,2846,1
38,2846,2
38,3869,1
38,3869,2
38,1750,1
38,1750,2
38,3846,1
38,3846,2
38,576,1
38,576,2
38,578,1
38,578,2
38,1760,1
38,1760,2
38,589,1
38,589,2
38,582,1
38,582,2
38,1764,1
38,1764,2
38,1768,1
38,1768,2
38,1104,1
38,1104,2
38,2864,1
38,2864,2
38,2865,1
38,2865,2
38,590,1
38,590,2
38,594,1
38,594,2
38,592,1
38,592,2
38,593,1
38,593,2
38,4338,1
38,4338,2
38,580,1
38,580,2
39,2816,1
39,2816,2
39,2811,1
39,2811,2
39,4416,1
39,4416,2
39,1131,1
39,1131,2
39,3130,1
39,3130,2
39,2819,1
39,2819,2
39,2817,1
39,2817,2
39,3127,1
39,3127,2
39,1137,1
39,1137,2
39,4412,1
39,4412,2
39,1612,1
39,1612,2
39,3128,1
39,3128,2
39,3123,1
39,3123,2
39,296,1
39,296,2
39,1156,1
39,1156,2
39,3141,1
39,3141,2
39,2828,1
39,2828,2
39,3148,1
39,3148,2
39,1160,1
39,1160,2
39,2834,1
39,2834,2
39,1632,1
39,1632,2
39,3146,1
39,3146,2
39,1630,1
39,1630,2
39,1629,1
39,1629,2
39,3139,1
39,3139,2
39,2831,1
39,2831,2
39,2827,1
39,2827,2
39,4429,1
39,4429,2
40,1447,1
40,1447,2
40,2281,1
40,2281,2
40,1451,1
40,1451,2
40,3728,1
40,3728,2
40,2287,1
40,2287,2
40,808,1
40,808,2
40,2288,1
40,2288,2
40,1450,1
40,1450,2
40,3733,1
40,3733,2
40,3726,1
40,3726,2
40,3730,1
40,3730,2
40,2284,1
40,2284,2
40,2283,1
40,2283,2
40,437,1
40,437,2
40,1453,1
40,1453,2
40,2296,1
40,2296,2
40,2300,1
40,2300,2
40,1460,1
40,1460,2
40,2299,1
40,2299,2
40,2304,1
40,2304,2
40,3744,1
40,3744,2
40,1459,1
40,1459,2
40,815,1
40,815,2
40,819,1
40,819,2
40,1454,1
40,1454,2
40,2305,1
40,2305,2
40,4822,1
40,4822,2
40,827,1
40,827,2
41,3603,1
41,3603,2
41,3602,1
41,3602,2
41,3612,1
41,3612,2
41,3008,1
41,3008,2
41,3604,1
41,3604,2
41,3018,1
41,3018,2
41,3608,1
41,3608,2
41,3605,1
41,3605,2
41,4691,1
41,4691,2
41,12,1
41,12,2
41,4683,1
41,4683,2
41,2,1
41,2,2
41,1415,1
41,1415,2
41,1425,1
41,1425,2
41,3020,1
41,3020,2
41,1432,1
41,1432,2
41,21,1
41,21,2
41,3023,1
41,3023,2
41,3618,1
41,3618,2
41,1433,1
41,1433,2
41,1436,1
41,1436,2
41,3627,1
41,3627,2
41,23,1
41,23,2
41,3026,1
41,3026,2
41,31,1
41,31,2
41,1426,1
41,1426,2
41,3619,1
41,3619,2
41,1438,1
41,1438,2
42,851,1
42,851,2
42,3042,1
42,3042,2
42,849,1
42,849,2
42,3040,1
42,3040,2
42,3541,1
42,3541,2
42,1534,1
42,1534,2
42,855,1
42,855,2
42,3045,1
42,3045,2
42,3041,1
42,3041,2
42,893,1
42,893,2
42,3546,1
42,3546,2
42,3046,1
42,3046,2
42,887,1
42,887,2
42,3568,1
42,3568,2
42,3048,1
42,3048,2
42,1539,1
42,1539,2
42,3055,1
42,3055,2
42,4458,1
42,4458,2
42,3054,1
42,3054,2
42,4463,1
42,4463,2
42,3058,1
42,3058,2
42,873,1
42,873,2
42,875,1
42,875,2
42,3556,1
42,3556,2
42,3557,1
42,3557,2
42,3059,1
42,3059,2
42,3561,1
42,3561,2
42,3569,1
42,3569,2
43,2596,1
43,2596,2
43,3276,1
43,3276,2
43,3271,1
43,3271,2
43,3272,1
43,3272,2
43,2594,1
43,2594,2
43,2593,1
43,2593,2
43,3999,1
43,3999,2
43,388,1
43,388,2
43,3273,1
43,3273,2
43,3279,1
43,3279,2
43,3277,1
43,3277,2
43,2592,1
43,2592,2
43,1584,1
43,1584,2
43,2600,1
43,2600,2
43,3284,1
43,3284,2
43,2608,1
43,2608,2
43,395,1
43,395,2
43,1596,1
43,1596,2
43,1600,1
43,1600,2
43,2609,1
43,2609,2
43,2613,1
43,2613,2
43,2610,1
43,2610,2
43,393,1
43,393,2
43,2602,1
43,2602,2
43,399,1
43,399,2
43,3291,1
43,3291,2
43,2614,1
43,2614,2
44,1639,1
44,1639,2
44,2393,1
44,2393,2
44,1635,1
44,1635,2
44,2403,1
44,2403,2
44,4116,1
44,4116,2
44,2400,1
44,2400,2
44,3217,1
44,3217,2
44,4117,1
44,4117,2
44,3218,1
44,3218,2
44,3213,1
44,3213,2
44,5696,1
44,5696,2
44,2397,1
44,2397,2
44,1662,1
44,1662,2
44,2404,1
44,2404,2
44,1648,1
44,1648,2
44,2410,1
44,2410,2
44,1656,1
44,1656,2
44,441,1
44,441,2
44,3229,1
44,3229,2
44,2416,1
44,2416,2
44,446,1
44,446,2
44,1659,1
44,1659,2
44,451,1
44,451,2
44,2418,1
44,2418,2
44,1657,1
44,1657,2
44,456,1
44,456,2
44,455,1
44,455,2
44,454,1
44,454,2
45,3756,1
45,3756,2
45,2542,1
45,2542,2
45,3759,1
45,3759,2
45,3751,1
45,3751,2
45,1830,1
45,1830,2
45,3760,1
45,3760,2
45,1815,1
45,1815,2
45,3754,1
45,3754,2
45,1807,1
45,1807,2
45,519,1
45,519,2
45,521,1
45,521,2
45,2543,1
45,2543,2
45,1814,1
45,1814,2
45,531,1
45,531,2
45,2544,1
45,2544,2
45,534,1
45,534,2
45,1823,1
45,1823,2
45,2548,1
45,2548,2
45,2552,1
45,2552,2
45,1828,1
45,1828,2
45,3774,1
45,3774,2
45,2556,1
45,2556,2
45,3766,1
45,3766,2
45,2555,1
45,2555,2
45,545,1
45,545,2
45,2547,1
45,2547,2
45,1821,1
45,1821,2
45,3772,1
45,3772,2
46,1940,1
46,1940,2
46,2368,1
46,2368,2
46,1915,1
46,1915,2
46,2390,1
46,2390,2
46,3395,1
46,3395,2
46,4052,1
46,4052,2
46,2374,1
46,2374,2
46,1924,1
46,1924,2
46,951,1
46,951,2
46,4057,1
46,4057,2
46,2367,1
46,2367,2
46,3401,1
46,3401,2
46,946,1
46,946,2
46,1928,1
46,1928,2
46,1929,1
46,1929,2
46,2383,1
46,2383,2
46,1931,1
46,1931,2
46,960,1
46,960,2
46,2382,1
46,2382,2
46,2388,1
46,2388,2
46,1932,1
46,1932,2
46,3409,1
46,3409,2
46,1935,1
46,1935,2
46,1934,1
46,1934,2
46,2379,1
46,2379,2
46,3416,1
46,3416,2
46,965,1
46,965,2
46,967,1
46,967,2
47,3666,1
47,3666,4
47,3006,1
47,1643,1
47,1643,2
47,3006,4
47,2980,1
47,2980,2
47,2986,1
47,2986,2
47,3673,1
47,3673,2
47,3671,1
47,3671,2
47,3672,1
47,3672,2
47,4627,1
47,4627,2
47,1275,1
47,1275,2
47,3661,1
47,3661,2
47,1273,1
47,1273,2
47,2090,1
47,2090,2
47,2088,1
47,2088,2
47,2085,1
47,2085,2
47,1283,1
47,1283,2
47,1300,1
47,1300,2
47,2109,1
47,2109,2
47,3677,1
47,3677,2
47,1287,1
47,1287,2
47,3000,1
47,3000,2
47,3005,1
47,3005,2
47,2107,1
47,2107,2
47,3683,1
47,3683,2
47,1301,1
47,1301,2
47,4636,1
47,4636,2
47,2998,1
47,2998,2
47,2994,1
47,2994,2
47,3686,1
47,3686,2
47,2108,1
47,2108,2
48,757,1
48,757,2
48,2763,1
48,2763,2
48,1976,1
48,1976,2
48,3934,1
48,3934,2
48,1978,1
48,1978,2
48,3937,1
48,3937,2
48,764,1
48,764,2
48,4717,1
48,4717,2
48,3940,1
48,3940,2
48,4712,1
48,4712,2
48,762,1
48,762,2
48,3933,1
48,3933,2
48,763,1
48,763,2
48,3945,1
48,3945,2
48,2768,1
48,2768,2
48,3621,1
48,3621,2
48,3950,1
48,3950,2
48,3948,1
48,3948,2
48,3949,1
48,3949,2
48,1994,1
48,1994,2
48,3957,1
48,3957,2
48,1997,1
48,1997,2
48,776,1
48,776,2
48,2777,1
48,2777,2
48,1998,1
48,1998,2
48,2770,1
48,2770,2
48,1988,1
48,1988,2
48,4821,1
48,4821,2
49,2956,1
49,2956,2
49,3155,1
49,3155,2
49,1895,1
49,1895,2
49,192,1
49,192,2
49,3163,1
49,3163,2
49,2957,1
49,2957,2
49,2958,1
49,2958,2
49,3161,1
49,3161,2
49,2963,1
49,2963,2
49,2960,1
49,2960,2
49,2961,1
49,2961,2
49,2953,1
49,2953,2
49,190,1
49,190,2
49,2965,1
49,2965,2
49,1900,1
49,1900,2
49,204,1
49,204,2
49,1914,1
49,1914,2
49,208,1
49,208,2
49,3168,1
49,3168,2
49,1913,1
49,1913,2
49,1911,1
49,1911,2
49,2976,1
49,2976,2
49,3166,1
49,3166,2
49,2973,1
49,2973,2
49,3167,1
49,3167,2
49,3174,1
49,3174,2
49,2969,1
49,2969,2
49,3179,1
49,3179,2
50,2159,1
50,2159,4
50,3812,1
50,3812,2
50,2144,1
50,2144,2
50,3817,1
50,3817,2
50,2147,1
50,2147,2
50,2867,1
50,2867,2
50,2146,1
50,2146,2
50,2150,1
50,2150,2
50,4657,1
50,4657,2
50,3823,1
50,3823,2
50,1179,1
50,1179,2
50,1186,1
50,1186,2
50,1187,1
50,1187,2
50,2145,1
50,2145,2
50,2881,1
50,2881,2
50,1209,1
50,1209,2
50,1654,1
50,1654,2
50,2886,1
50,2886,2
50,3828,1
50,3828,2
50,2887,1
50,2887,2
50,1197,1
50,1197,2
50,3836,1
50,3836,2
50,2163,1
50,2163,2
50,1203,1
50,1203,2
50,2891,1
50,2891,2
50,3827,1
50,3827,2
50,3831,1
50,3831,2
50,2158,1
50,2158,2
50,3833,1
50,3833,2
50,1202,1
50,1202,2
51,2257,1
51,2257,2
51,2115,1
51,2115,2
51,3787,1
51,3787,2
51,2111,1
51,2111,2
51,4620,1
51,4620,2
51,3808,1
51,3808,2
51,2123,1
51,2123,2
51,4594,1
51,4594,2
51,2263,1
51,2263,2
51,4597,1
51,4597,2
51,3788,1
51,3788,2
51,2254,1
51,2254,2
51,3781,1
51,3781,2
51,4604,1
51,4604,2
51,2125,1
51,2125,2
51,1343,1
51,1343,2
51,4608,1
51,4608,2
51,1344,1
51,1344,2
51,4609,1
51,4609,2
51,3804,1
51,3804,2
51,2274,1
51,2274,2
51,2277,1
51,2277,2
51,1338,1
51,1338,2
51,2269,1
51,2269,2
51,3798,1
51,3798,2
51,3805,1
51,3805,2
51,1335,1
51,1335,2
51,833,1
51,833,2
52,161,1
52,161,4
52,1842,1
52,1842,2
52,2682,1
52,2682,2
52,147,1
52,147,2
52,2676,1
52,2676,2
52,3880,1
52,3880,2
52,1327,1
52,1327,2
52,2679,1
52,2679,2
52,1841,1
52,1841,2
52,183,1
52,183,2
52,1840,1
52,1840,2
52,2673,1
52,2673,2
52,1832,1
52,1832,2
52,3874,1
52,3874,2
52,1844,1
52,1844,2
52,1845,1
52,1845,2
52,1858,1
52,1858,2
52,3898,1
52,3898,2
52,162,1
52,162,2
52,3890,1
52,3890,2
52,2302,1
52,2302,2
52,1854,1
52,1854,2
52,1465,1
52,1465,2
52,1856,1
52,1856,2
52,2698,1
52,2698,2
52,1848,1
52,1848,2
52,164,1
52,164,2
52,171,1
52,171,2
53,2235,1
53,2235,2
53,3575,1
53,3575,2
53,2231,1
53,2231,2
53,2458,1
53,2458,2
53,2456,1
53,2456,2
53,2232,1
53,2232,2
53,2234,1
53,2234,2
53,2229,1
53,2229,2
53,660,1
53,660,2
53,3571,1
53,3571,2
53,661,1
53,661,2
53,3599,1
53,3599,2
53,2447,1
53,2447,2
53,2461,1
53,2461,2
53,4784,1
53,4784,2
53,680,1
53,680,2
53,2474,1
53,2474,2
53,2242,1
53,2242,2
53,3600,1
53,3600,2
53,684,1
53,684,2
53,681,1
53,681,2
53,2248,1
53,2248,2
53,2470,1
53,2470,2
53,686,1
53,686,2
53,3593,1
53,3593,2
53,687,1
53,687,2
53,3586,1
53,3586,2
53,691,1
53,691,2
54,3429,1
54,3429,2
54,2312,1
54,2312,2
54,4202,1
54,4202,2
54,3450,1
54,3450,2
54,3425,1
54,3425,2
54,2318,1
54,2318,2
54,2319,1
54,2319,2
54,717,1
54,717,2
54,2313,1
54,2313,2
54,1866,1
54,1866,2
54,1863,1
54,1863,2
54,3424,1
54,3424,2
54,4212,1
54,4212,2
54,1872,1
54,1872,2
54,720,1
54,720,2
54,727,1
54,727,2
54,724,1
54,724,2
54,725,1
54,725,2
54,1875,1
54,1875,2
54,1882,1
54,1882,2
54,1885,1
54,1885,2
54,734,1
54,734,2
54,1876,1
54,1876,2
54,730,1
54,730,2
54,1879,1
54,1879,2
54,2329,1
54,2329,2
54,3436,1
54,3436,2
54,3446,1
54,3446,2
55,3691,1
55,3691,4
55,2214,1
55,2214,4
55,2913,1
55,2913,4
55,3699,1
55,3699,2
55,3703,1
55,3703,2
55,2195,1
55,2195,2
55,2900,1
55,2900,2
55,1226,1
55,1226,2
55,3700,1
55,3700,2
55,1223,1
55,1223,2
55,1257,1
55,1257,2
55,2907,1
55,2907,2
55,4299,1
55,4299,2
55,2922,1
55,2922,2
55,2197,1
55,2197,2
55,2199,1
55,2199,2
55,2208,1
55,2208,2
55,2209,1
55,2209,2
55,1252,1
55,1252,2
55,2213,1
55,2213,2
55,3714,1
55,3714,2
55,2917,1
55,2917,2
55,1238,1
55,1238,2
55,3718,1
55,3718,2
55,3706,1
55,3706,2
55,1250,1
55,1250,2
55,1254,1
55,1254,2
55,2221,1
55,2221,2
55,2920,1
55,2920,2
55,1251,1
55,1251,2
56,3303,1
56,3303,2
56,2424,1
56,2424,2
56,3330,1
56,3330,2
56,2428,1
56,2428,2
56,990,1
56,990,2
56,3309,1
56,3309,2
56,3307,1
56,3307,2
56,4087,1
56,4087,2
56,5076,1
56,5076,2
56,2431,1
56,2431,2
56,2031,1
56,2031,2
56,2429,1
56,2429,2
56,2034,1
56,2034,2
56,1001,1
56,1001,2
56,2433,1
56,2433,2
56,1012,1
56,1012,2
56,2440,1
56,2440,2
56,2439,1
56,2439,2
56,2048,1
56,2048,2
56,1009,1
56,1009,2
56,2050,1
56,2050,2
56,2441,1
56,2441,2
56,1013,1
56,1013,2
56,1008,1
56,1008,2
56,2042,1
56,2042,2
56,2435,1
56,2435,2
56,2438,1
56,2438,2
56,2051,1
56,2051,2
57,3268,1
57,3268,4
57,1896,1
57,1896,2
57,3063,1
57,3063,2
57,3065,1
57,3065,2
57,4386,1
57,4386,2
57,1949,1
57,1949,2
57,1950,1
57,1950,2
57,4387,1
57,4387,2
57,248,1
57,248,2
57,3072,1
57,3072,2
57,1955,1
57,1955,2
57,240,1
57,240,2
57,3242,1
57,3242,2
57,3076,1
57,3076,2
57,3254,1
57,3254,2
57,3260,1
57,3260,2
57,3084,1
57,3084,2
57,1960,1
57,1960,2
57,1959,1
57,1959,2
57,1966,1
57,1966,2
57,3086,1
57,3086,2
57,267,1
57,267,2
57,253,1
57,253,2
57,3080,1
57,3080,2
57,3083,1
57,3083,2
57,3256,1
57,3256,2
57,1969,1
57,1969,2
57,269,1
57,269,2
57,5746,1
57,5746,2
58,2025,1
58,2025,2
58,2648,1
58,2648,2
58,3514,1
58,3514,2
58,4237,1
58,4237,2
58,2655,1
58,2655,2
58,2653,1
58,2653,2
58,3517,1
58,3517,2
58,2649,1
58,2649,2
58,3512,1
58,3512,2
58,2650,1
58,2650,2
