player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
2091,2024,114,0,203,4,3,2,7,0,1,6,9,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0.0000,17.2000,0,6,0,0,0.0000,0.0000
2091,2024,114,0,203,4,2,1,4,0,1,1,4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.5000,0,3,0,0,0.0000,0.0000
2092,2024,24,0,200,1,1,7,26,0,4,8,29,0,2,0,0,8,6,97,2,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,7,0,0,0,0,0,7,3,0.2727,18.3000,0,23,2,0,0.2374,0.4349
2092,2024,24,0,200,1,3,6,21,0,4,7,24,0,2,0,0,5,5,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,3,3,0.0000,13.3000,0,18,0,0,0.0000,0.0000
2092,2024,24,0,200,1,2,1,5,0,0,1,5,0,0,0,0,3,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0.0000,5.0000,0,5,0,0,0.0000,0.0000
2093,2024,90,0,202,3,1,5,22,0,7,5,27,0,4,5,5,6,4,109,0,1,1,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3454,23.9000,0,15,0,0,-0.0631,-0.1556
2093,2024,90,0,202,3,3,4,20,0,7,3,24,0,3,5,5,6,4,0,1,1,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,21.7000,0,13,0,0,0.0000,0.0000
2093,2024,90,0,202,3,2,0,2,0,0,2,3,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,2.2000,0,2,0,0,0.0000,0.0000
2094,2024,90,0,202,3,1,3,12,0,3,4,12,0,0,2,2,4,1,53,0,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,3,0,0,0,0,0,2,2,-0.2142,21.7000,0,9,1,1,-0.2221,-0.0636
2094,2024,90,0,202,3,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,2.8000,0,0,0,0,0.0000,0.0000
2094,2024,90,0,202,3,3,3,11,0,2,4,11,0,0,1,1,4,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0.0000,18.9000,0,9,0,0,0.0000,0.0000
2111,2024,51,0,201,2,1,12,54,0,16,8,56,8,2,7,6,18,10,209,2,2,2,1,0,0,12,1,0,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,-0.2379,53.0000,0,38,0,0,0.0072,0.0702
2111,2024,51,0,201,2,3,8,40,0,13,6,41,4,1,5,4,13,6,0,1,2,2,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,36.4000,0,25,0,0,0.0000,0.0000
2111,2024,51,0,201,2,2,4,14,0,3,2,15,4,1,2,2,5,4,0,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,16.6000,0,13,0,0,0.0000,0.0000
2114,2024,65,0,202,3,1,6,26,0,7,4,29,2,2,4,4,10,5,104,1,1,1,0,1,0,5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789,26.5000,0,19,0,0,0.0113,-0.0085
2114,2024,65,0,202,3,3,5,19,0,4,3,20,2,0,0,0,8,4,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,17.8000,0,15,0,0,0.0000,0.0000
2114,2024,65,0,202,3,2,1,7,0,3,1,9,0,2,4,4,2,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,8.7000,0,4,0,0,0.0000,0.0000
2115,2024,51,0,201,2,1,12,53,0,17,11,58,7,5,5,5,8,17,210,0,2,2,1,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.1689,72.9000,0,36,0,0,0.4578,0.2386
2115,2024,51,0,201,2,3,9,43,0,15,7,48,6,5,5,5,4,17,0,1,2,2,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,63.4000,0,28,0,0,0.0000,0.0000
2115,2024,51,0,201,2,2,2,10,0,2,4,10,1,0,0,0,4,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,9.5000,0,8,0,0,0.0000,0.0000
2116,2024,29,0,200,1,1,5,23,0,7,3,29,0,6,8,8,7,6,115,2,7,0,0,1,0,3,2,0,0,1,1,0,0,0,1,0,0,1,0,1,1,7,0,0,0,0,2,3,1,-0.5069,31.9000,0,17,1,3,-0.1869,-0.5040
2116,2024,29,0,200,1,2,4,13,0,2,2,15,0,2,2,2,5,4,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,2,1,0.0000,16.7000,0,12,0,0,0.0000,0.0000
2116,2024,29,0,200,1,3,1,10,0,5,1,14,0,4,6,6,2,2,0,2,6,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0.0000,15.2000,0,5,0,0,0.0000,0.0000
2118,2024,29,0,200,1,1,2,11,0,4,4,13,0,1,2,2,1,3,57,2,4,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,4,0,0,1,0,1,4,4,-0.6598,25.3000,0,8,0,2,-0.0086,-0.0856
2118,2024,29,0,200,1,2,1,5,0,1,4,5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,0.0000,11.5000,0,4,0,0,0.0000,0.0000
2118,2024,29,0,200,1,3,1,6,0,3,0,8,0,1,2,2,1,3,0,1,4,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0000,13.8000,0,4,0,0,0.0000,0.0000
2119,2024,112,0,203,4,1,4,16,0,3,7,20,0,3,0,0,3,3,76,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,5,4,0.0420,28.2000,0,13,0,0,0.1406,0.2936
2119,2024,112,0,203,4,3,3,13,0,2,6,15,0,1,0,0,2,3,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,5,1,0.0000,23.5000,0,11,0,0,0.0000,0.0000
2119,2024,112,0,203,4,2,0,3,0,1,1,5,0,2,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.0000,4.7000,0,2,0,0,0.0000,0.0000
2121,2024,29,0,200,1,1,0,1,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0001,0.2000,0,1,0,0,0.0054,0.0184
2121,2024,29,0,200,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.2000,0,1,0,0,0.0000,0.0000
2122,2024,112,0,203,4,1,3,18,0,8,4,24,0,4,9,9,3,3,82,1,4,0,0,0,0,5,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,4,0,0,1,1,0,7,4,-0.1638,20.5000,0,10,1,1,-0.2145,-0.6884
2122,2024,112,0,203,4,3,2,10,0,5,1,14,0,2,6,6,2,2,0,0,4,0,0,0,0,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,7,3,0.0000,11.8000,0,6,0,0,0.0000,0.0000
2122,2024,112,0,203,4,2,1,8,0,3,3,10,0,2,3,3,1,1,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0.0000,8.7000,0,4,0,0,0.0000,0.0000
2123,2024,51,0,201,2,1,4,21,0,8,3,22,0,1,6,6,4,6,79,1,3,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,-0.3242,15.2000,0,13,0,1,-0.4671,-0.3641
2123,2024,51,0,201,2,2,0,5,0,3,1,5,0,0,0,0,0,1,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,2.5000,0,2,0,0,0.0000,0.0000
2123,2024,51,0,201,2,3,3,16,0,5,2,17,0,1,6,6,4,5,0,2,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,12.7000,0,11,0,0,0.0000,0.0000
2142,2024,22,0,200,1,1,16,68,0,22,14,76,11,5,11,11,16,19,275,1,3,3,1,2,0,18,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,-0.2858,65.8000,0,49,0,0,0.5046,-0.0568
2142,2024,22,0,200,1,3,9,39,0,14,8,42,4,1,9,9,8,11,0,0,3,3,0,0,0,11,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,36.1000,0,27,0,0,0.0000,0.0000
2142,2024,22,0,200,1,2,7,29,0,8,6,34,7,4,2,2,8,8,0,1,3,3,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,29.7000,0,22,0,0,0.0000,0.0000
2144,2024,50,0,201,2,1,13,49,0,14,7,58,4,8,6,5,12,14,199,1,2,2,0,1,0,9,2,0,1,1,2,0,0,1,0,0,0,3,2,0,0,0,0,0,1,2,0,0,0,-0.1119,50.9000,0,40,0,0,-0.0136,0.2204
2144,2024,50,0,201,2,3,10,37,0,10,7,44,3,6,4,3,8,10,0,0,2,2,0,0,0,7,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,37.7000,0,30,0,0,0.0000,0.0000
2144,2024,50,0,201,2,2,3,12,0,4,0,14,1,2,2,2,4,4,0,1,2,2,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,13.2000,0,10,0,0,0.0000,0.0000
2145,2024,50,0,201,2,1,0,6,0,4,0,7,0,1,4,4,1,1,23,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0650,4.4000,0,2,0,1,-0.0270,-0.2985
2145,2024,50,0,201,2,3,0,3,0,3,0,4,0,1,3,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,2.4000,0,0,0,0,0.0000,0.0000
2145,2024,50,0,201,2,2,0,3,0,1,0,3,0,0,1,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,2.0000,0,2,0,0,0.0000,0.0000
2146,2024,50,0,201,2,1,4,16,0,4,3,20,0,3,3,3,3,6,74,0,4,0,0,0,1,1,3,0,0,0,0,0,0,0,1,1,1,0,0,1,0,4,0,0,1,0,1,2,1,0.0802,40.6000,0,12,1,1,-0.0001,-0.1490
2146,2024,50,0,201,2,2,1,5,0,2,0,8,0,3,2,2,1,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0.0000,12.9000,0,3,0,0,0.0000,0.0000
2146,2024,50,0,201,2,3,3,11,0,2,3,12,0,0,1,1,2,4,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0.0000,27.7000,0,9,0,0,0.0000,0.0000
2147,2024,50,0,201,2,1,7,25,0,4,6,27,0,2,3,3,10,5,113,1,5,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,1,8,4,-0.1803,36.9000,0,22,1,1,0.0587,0.0942
2147,2024,50,0,201,2,2,3,11,0,1,3,12,0,1,3,3,5,2,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,2,0.0000,8.1000,0,10,0,0,0.0000,0.0000
2147,2024,50,0,201,2,3,4,14,0,3,3,15,0,1,0,0,5,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0.0000,28.8000,0,12,0,0,0.0000,0.0000
2148,2024,119,0,203,4,1,2,8,0,2,1,8,0,0,0,0,2,3,34,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0.1163,7.1000,0,7,1,0,0.0762,0.1357
2148,2024,119,0,203,4,3,2,6,0,1,1,6,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0.0000,5.9000,0,6,0,0,0.0000,0.0000
2148,2024,119,0,203,4,2,0,2,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.2000,0,1,0,0,0.0000,0.0000
2149,2024,22,0,200,1,1,5,18,0,4,4,20,0,2,2,2,7,3,77,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,5,0,0,1,0,0,2,1,-0.0466,6.9000,0,15,0,0,-0.0318,0.0673
2149,2024,22,0,200,1,2,2,10,0,2,2,12,0,2,1,1,3,3,0,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0000,3.5000,0,8,0,0,0.0000,0.0000
2149,2024,22,0,200,1,3,2,8,0,2,2,8,0,0,1,1,4,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,2,1,0.0000,3.4000,0,7,0,0,0.0000,0.0000
2150,2024,50,0,201,2,1,3,13,0,4,2,16,0,3,2,2,5,2,66,1,3,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,-0.0966,33.2000,0,10,1,1,0.0654,-0.0173
2150,2024,50,0,201,2,2,0,2,0,0,0,3,0,1,0,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,5.3000,0,2,0,0,0.0000,0.0000
2150,2024,50,0,201,2,3,2,11,0,4,2,13,0,2,2,2,3,2,0,2,3,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0000,27.9000,0,8,0,0,0.0000,0.0000
2166,2024,22,0,200,1,1,0,4,0,2,1,5,0,1,0,0,1,0,21,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0009,1.1000,0,2,0,0,-0.0011,0.0372
2166,2024,22,0,200,1,3,0,2,0,1,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.6000,0,1,0,0,0.0000,0.0000
2166,2024,22,0,200,1,2,0,2,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.5000,0,1,0,0,0.0000,0.0000
2167,2024,105,0,203,4,1,6,21,0,2,5,24,1,2,0,0,9,5,83,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2857,28.9000,0,19,0,0,0.2155,0.5000
2167,2024,105,0,203,4,3,4,15,0,2,4,18,0,2,0,0,7,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,21.3000,0,13,0,0,0.0000,0.0000
2167,2024,105,0,203,4,2,2,6,0,0,1,6,1,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,7.6000,0,6,0,0,0.0000,0.0000
2168,2024,105,0,203,4,1,4,21,0,6,2,24,0,2,3,3,7,5,94,2,1,1,0,1,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1795,29.5000,0,14,0,0,-0.0749,-0.0253
2168,2024,105,0,203,4,3,3,14,0,4,0,16,0,1,2,2,6,3,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,19.2000,0,9,0,0,0.0000,0.0000
2168,2024,105,0,203,4,2,1,7,0,2,2,8,0,1,1,1,1,2,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,10.3000,0,5,0,0,0.0000,0.0000
2169,2024,61,0,202,3,1,7,29,0,6,10,30,0,1,1,1,7,5,105,1,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2510,30.9000,0,22,0,0,0.2840,0.4302
2169,2024,61,0,202,3,2,2,8,0,1,3,8,0,0,0,0,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,8.0000,0,7,0,0,0.0000,0.0000
2169,2024,61,0,202,3,3,5,21,0,5,7,22,0,1,1,1,4,4,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,22.9000,0,15,0,0,0.0000,0.0000
2170,2024,60,0,201,2,1,9,36,0,7,6,38,0,2,3,3,11,12,130,2,3,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0.2354,19.3000,0,29,2,0,-0.0701,0.2104
2170,2024,60,0,201,2,3,6,22,0,3,6,24,0,2,2,2,4,9,0,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,11.7000,0,19,0,0,0.0000,0.0000
2170,2024,60,0,201,2,2,3,14,0,4,0,14,0,0,1,1,7,3,0,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,7.6000,0,10,0,0,0.0000,0.0000
2171,2024,60,0,201,2,1,6,26,0,7,8,28,6,2,1,1,4,7,102,2,1,1,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1283,20.9000,0,20,0,0,0.1545,0.3686
2171,2024,60,0,201,2,3,5,22,0,7,6,24,6,2,1,1,4,5,0,1,1,1,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,17.8000,0,16,0,0,0.0000,0.0000
2171,2024,60,0,201,2,2,1,4,0,0,2,4,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,3.1000,0,4,0,0,0.0000,0.0000
2172,2024,14,0,200,1,1,24,90,0,19,18,101,5,10,7,7,22,30,375,1,4,4,2,1,0,17,2,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,0,0,3,1,0,0,0,0.7950,124.4000,0,73,0,0,0.7996,0.9093
2172,2024,14,0,200,1,3,13,51,0,14,11,57,1,5,4,4,11,15,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,71.2000,0,39,0,0,0.0000,0.0000
2172,2024,14,0,200,1,2,11,39,0,5,7,44,4,5,3,3,11,15,0,1,4,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,53.2000,0,34,0,0,0.0000,0.0000
2173,2024,14,0,200,1,1,8,29,0,6,5,29,0,0,2,2,8,10,119,0,6,3,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0.1715,17.0000,0,24,0,0,0.3472,0.2976
2173,2024,14,0,200,1,2,3,10,0,2,2,10,0,0,2,2,2,4,0,0,6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,6.7000,0,9,0,0,0.0000,0.0000
2173,2024,14,0,200,1,3,5,19,0,4,3,19,0,0,0,0,6,6,0,0,6,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,10.3000,0,15,0,0,0.0000,0.0000
2175,2024,14,0,200,1,1,7,23,0,3,5,27,0,4,0,0,9,6,110,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5,0,0.1441,12.1000,0,21,1,0,0.1165,0.4072
2175,2024,14,0,200,1,3,4,15,0,2,3,18,0,3,0,0,6,4,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,0,0.0000,8.8000,0,14,0,0,0.0000,0.0000
2175,2024,14,0,200,1,2,2,8,0,1,2,9,0,1,0,0,3,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,3.3000,0,7,0,0,0.0000,0.0000
2178,2024,14,0,200,1,1,2,8,0,1,2,10,0,2,0,0,3,2,37,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1,0.0042,1.7000,0,7,0,0,0.0226,0.1327
2178,2024,14,0,200,1,3,1,4,0,0,0,6,0,2,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,0.7000,0,4,0,0,0.0000,0.0000
2178,2024,14,0,200,1,2,1,4,0,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0.0000,1.0000,0,3,0,0,0.0000,0.0000
2195,2024,55,0,201,2,1,11,46,0,15,8,52,8,5,8,8,11,13,179,0,2,2,1,1,0,10,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.4547,58.4000,0,33,0,0,0.1727,-0.1039
2195,2024,55,0,201,2,2,3,16,0,6,2,18,2,1,4,4,2,7,0,2,2,2,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,19.2000,0,11,0,0,0.0000,0.0000
2195,2024,55,0,201,2,3,7,30,0,9,6,34,6,4,4,4,9,6,0,1,2,2,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,39.2000,0,22,0,0,0.0000,0.0000
2196,2024,78,0,202,3,1,6,29,0,9,8,32,2,2,5,3,6,5,109,2,1,1,0,1,0,7,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2314,41.0000,0,20,0,0,0.1159,-0.0782
2196,2024,78,0,202,3,2,4,17,0,4,6,18,0,0,1,1,3,3,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,23.4000,0,13,0,0,0.0000,0.0000
2196,2024,78,0,202,3,3,2,12,0,5,2,14,2,2,4,2,3,2,0,1,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,17.6000,0,7,0,0,0.0000,0.0000
2197,2024,55,0,201,2,1,7,29,0,10,7,36,2,5,3,3,9,4,129,1,3,1,0,1,0,9,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,3,1,-0.1181,46.5000,0,22,0,0,0.1826,0.1332
2197,2024,55,0,201,2,3,5,20,0,7,6,26,2,4,2,2,7,2,0,1,3,1,0,0,0,6,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0.0000,30.3000,0,16,0,0,0.0000,0.0000
2197,2024,55,0,201,2,2,2,9,0,3,1,10,0,1,1,1,2,2,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0.0000,16.2000,0,6,0,0,0.0000,0.0000
2198,2024,17,0,200,1,1,9,33,0,6,9,35,0,2,0,0,11,7,138,1,7,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,0,0,0,0,2,4,1,0.3539,31.2000,0,28,2,1,0.3369,0.5342
2198,2024,17,0,200,1,3,7,26,0,5,5,26,0,0,0,0,9,7,0,1,7,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,3,0,0.0000,23.6000,0,22,0,0,0.0000,0.0000
2198,2024,17,0,200,1,2,2,7,0,1,4,9,0,2,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0.0000,7.6000,0,6,0,0,0.0000,0.0000
2199,2024,55,0,201,2,1,4,20,0,7,4,24,0,4,6,6,5,4,102,1,3,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,-0.2625,20.3000,0,13,0,0,0.0596,-0.3184
2199,2024,55,0,201,2,2,1,7,0,2,2,8,0,1,0,0,1,2,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,6.4000,0,5,0,0,0.0000,0.0000
2199,2024,55,0,201,2,3,2,13,0,5,2,16,0,3,6,6,4,2,0,2,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0.0000,13.9000,0,8,0,0,0.0000,0.0000
