player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md
148,2024,11,82,200,1,1,6,20,0,8,1,24,4,3,1,1,6,6,91,0,1,1,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0.1594,31.0000,0,18,0,0
148,2024,11,158,200,1,1,8,28,0,5,8,31,7,2,0,0,7,9,113,0,1,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3605,33.6000,0,24,0,0
148,2024,11,233,200,1,1,8,31,0,6,5,32,3,0,4,2,9,10,102,0,1,1,0,1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.3282,33.2000,0,24,0,0
153,2024,11,10546,200,1,19,0,1,0,0,0,1,0,0,0,0,1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0.2417,5.1000,0,2,1,0
153,2024,11,10573,200,1,19,1,4,0,1,2,4,0,0,0,0,0,1,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1412,10.3000,0,3,1,0
153,2024,11,10597,200,1,19,1,3,0,0,1,4,0,1,0,0,2,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1377,8.1000,0,3,1,0
153,2024,11,10613,200,1,19,1,4,0,1,3,4,0,0,0,0,0,0,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0088,1.5000,0,3,0,0
153,2024,11,10645,200,1,19,1,3,0,0,1,3,0,0,0,0,0,2,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0556,2.3000,0,3,0,0
153,2024,11,10678,200,1,19,0,1,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0174,0.6000,0,1,0,0
153,2024,11,10683,200,1,19,1,3,0,0,0,3,0,0,0,0,1,2,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0895,3.9000,0,3,1,0
153,2024,11,10710,200,1,19,1,4,0,1,1,4,0,0,1,1,1,1,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,2.0000,0,3,0,0
153,2024,11,13,200,1,1,1,7,0,2,3,7,0,0,1,1,1,1,33,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0051,1.0000,0,5,0,0
153,2024,11,68,200,1,1,1,4,0,0,1,4,0,0,0,0,0,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.2212,8.8000,0,4,1,0
153,2024,11,82,200,1,1,2,8,0,2,2,9,0,1,1,1,2,2,31,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0606,7.0000,0,6,1,0
153,2024,11,134,200,1,1,1,3,0,0,1,4,0,1,0,0,1,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0170,1.3000,0,3,0,0
153,2024,11,163,200,1,1,1,3,0,0,2,3,0,0,0,0,0,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1020,4.3000,0,3,1,0
153,2024,11,183,200,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.0768,2.9000,0,1,1,0
153,2024,11,221,200,1,1,1,3,0,0,0,3,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0307,1.4000,0,3,0,0
177,2024,79,5576,202,3,1,5,23,0,6,4,26,0,3,4,3,9,3,104,2,1,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0857,24.4000,0,17,0,0
179,2024,79,5576,202,3,1,2,6,0,0,2,8,0,2,0,0,2,2,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.0157,1.2000,0,7,0,0
179,2024,79,5577,202,3,1,1,3,0,0,1,3,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0027,0.1000,0,3,0,0
182,2024,106,7579,203,4,1,1,8,0,4,0,11,0,3,4,4,3,1,30,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.2955,10.1000,0,4,0,1
183,2024,52,2473,201,2,1,0,1,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0147,0.6000,0,1,0,0
183,2024,52,2483,201,2,1,1,6,0,2,1,6,0,0,1,0,0,2,24,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0721,4.5000,0,3,0,1
183,2024,52,2569,201,2,1,1,3,0,0,1,3,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0076,0.4000,0,3,0,0
185,2024,79,5575,202,3,1,1,7,0,2,1,8,0,1,1,1,3,1,30,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0328,1.8000,0,5,0,0
185,2024,79,5577,202,3,1,1,5,0,1,3,5,0,0,0,0,1,0,17,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0104,0.9000,0,4,0,0
188,2024,79,5577,202,3,1,0,6,0,4,0,6,0,0,3,3,0,2,17,2,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2038,6.7000,0,2,0,1
188,2024,79,5617,202,3,1,1,5,0,1,2,6,0,1,0,0,1,1,24,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0593,4.1000,0,4,0,0
189,2024,95,6586,203,4,1,9,30,0,4,6,34,8,4,0,0,10,9,114,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0.2753,36.0000,0,27,0,0
190,2024,10,10540,200,1,19,2,7,0,0,3,9,0,2,0,0,1,2,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0099,8.5000,0,6,0,0
190,2024,10,10566,200,1,19,0,1,0,0,1,3,0,2,2,2,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.0752,6.3000,0,1,0,1
190,2024,10,10596,200,1,19,1,3,0,1,1,4,0,0,1,0,0,1,15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,-0.3004,19.3000,0,3,0,1
190,2024,10,10627,200,1,19,2,8,0,1,1,10,0,2,2,2,4,2,33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1936,19.5000,0,6,0,1
190,2024,10,10665,200,1,19,2,7,0,1,0,7,0,0,0,0,5,1,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0942,6.9000,0,6,1,0
190,2024,10,10701,200,1,19,1,6,0,3,0,6,0,0,0,0,3,0,20,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,6.3000,0,3,0,0
190,2024,10,10726,200,1,19,2,7,0,2,0,7,0,0,1,1,2,3,20,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0540,7.5000,0,6,0,0
190,2024,49,2497,201,2,1,3,11,0,2,1,13,0,2,1,1,4,4,58,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.0007,3.5000,0,10,0,0
191,2024,10,10566,200,1,19,1,3,0,0,0,3,0,0,0,0,2,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0548,2.4000,0,3,0,0
191,2024,10,10588,200,1,19,1,3,0,0,0,3,0,0,0,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0076,0.5000,0,3,0,0
191,2024,10,10615,200,1,19,1,6,0,2,2,7,0,0,1,1,3,0,24,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1193,8.4000,0,5,1,0
191,2024,10,10637,200,1,19,0,3,0,1,1,4,0,1,0,0,1,0,15,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-0.0055,1.0000,0,2,0,0
191,2024,10,10686,200,1,19,1,4,0,1,0,4,0,0,0,0,1,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0075,0.6000,0,3,0,0
191,2024,10,10714,200,1,19,1,5,0,2,3,5,0,0,0,0,0,0,19,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1412,19.7000,0,3,1,0
191,2024,10,10738,200,1,19,1,3,0,0,1,3,0,0,0,0,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0679,2.8000,0,3,1,0
191,2024,10,65,200,1,1,1,6,0,1,0,6,0,0,0,0,3,2,14,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-0.0066,1.3000,0,5,0,0
192,2024,10,10560,200,1,19,1,3,0,0,0,3,0,0,0,0,1,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0421,1.8000,0,3,0,0
192,2024,10,10566,200,1,19,1,4,0,1,0,4,0,0,0,0,3,0,14,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1996,13.5000,0,3,1,0
192,2024,10,10596,200,1,19,2,8,0,3,1,10,0,1,1,1,4,1,46,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,-0.0277,17.1000,0,6,0,0
192,2024,10,10623,200,1,19,2,7,0,1,1,8,0,1,0,0,2,3,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1469,11.7000,0,6,1,0
192,2024,10,10658,200,1,19,2,6,0,0,1,6,0,0,0,0,2,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1238,5.1000,0,6,1,0
192,2024,10,10689,200,1,19,1,6,0,1,1,6,0,0,0,0,1,3,23,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.1087,7.6000,0,5,1,0
192,2024,10,10735,200,1,19,1,3,0,0,0,3,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0462,1.9000,0,3,0,0
192,2024,49,2482,201,2,1,3,16,0,5,2,17,0,0,2,2,4,5,47,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3,3,-0.0611,4.2000,0,11,0,1
193,2024,10,10540,200,1,19,4,14,0,3,3,15,9,0,1,1,7,2,48,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804,9.9000,0,12,0,0
193,2024,10,10578,200,1,19,4,13,0,1,4,13,2,0,0,0,4,4,51,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2043,10.9000,0,12,0,0
193,2024,10,10623,200,1,19,4,15,0,3,3,15,1,0,0,0,7,2,56,0,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1981,11.8000,0,12,0,0
193,2024,10,10665,200,1,19,4,14,0,2,3,15,0,1,1,0,4,4,63,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0941,11.9000,0,12,0,0
193,2024,10,10707,200,1,19,4,17,0,6,2,18,0,0,3,3,5,5,66,0,1,1,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1916,14.9000,0,12,0,0
193,2024,10,17,200,1,1,8,28,0,6,9,32,0,1,2,2,11,3,117,0,1,1,0,1,0,5,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0.1530,43.8000,0,24,0,0
193,2024,10,79,200,1,1,6,28,0,9,7,32,3,4,6,6,7,5,107,1,1,1,0,1,0,5,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.4334,50.8000,0,19,0,0
193,2024,10,160,200,1,1,8,30,0,6,13,30,9,0,2,2,4,7,118,0,1,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2392,34.7000,0,24,0,0
193,2024,10,225,200,1,1,7,23,0,4,6,28,2,2,0,0,8,7,101,0,1,1,1,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3758,32.7000,0,21,0,0
195,2024,10,10554,200,1,19,0,4,0,3,0,5,0,0,2,2,2,0,20,2,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,-0.8004,16.5000,0,2,0,1
195,2024,10,10574,200,1,19,1,4,0,1,0,4,0,0,0,0,2,1,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1377,8.1000,0,3,1,0
195,2024,10,10603,200,1,19,1,4,0,1,1,4,0,0,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0239,0.9000,0,3,0,0
195,2024,10,10627,200,1,19,1,4,0,1,1,4,0,0,0,0,2,0,19,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,3.4000,0,3,0,0
195,2024,10,10672,200,1,19,0,3,0,0,1,4,0,1,0,0,1,0,17,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0893,12.1000,0,2,1,0
195,2024,10,10714,200,1,19,1,3,0,0,1,4,0,1,0,0,2,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1087,10.1000,0,3,1,0
195,2024,10,53,200,1,1,1,3,0,0,1,3,0,0,0,0,1,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1996,8.3000,0,3,1,0
195,2024,10,115,200,1,1,1,3,0,0,2,3,0,0,0,0,1,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,1.8000,0,3,0,0
195,2024,10,184,200,1,1,1,3,0,0,1,3,0,0,0,0,2,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0146,0.7000,0,3,0,0
195,2024,10,194,200,1,1,1,5,0,2,0,6,0,1,0,0,1,2,17,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1377,20.1000,0,3,1,0
195,2024,10,225,200,1,1,1,5,0,2,1,5,0,0,0,0,2,0,14,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0726,11.6000,0,3,1,0
196,2024,89,5583,202,3,1,1,7,0,2,0,7,0,0,0,0,1,4,25,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0775,6.2000,0,5,1,0
196,2024,89,5615,202,3,1,0,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0174,0.7000,0,1,0,0
197,2024,10,10540,200,1,19,1,4,0,2,1,4,0,0,0,0,1,0,14,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0008,3.0000,0,3,0,0
197,2024,10,10574,200,1,19,1,5,0,2,0,5,0,0,2,2,1,2,19,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2611,4.7000,0,3,0,1
197,2024,10,10596,200,1,19,0,3,0,2,0,3,0,0,1,1,0,1,11,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.3623,8.0000,0,1,0,1
197,2024,10,10603,200,1,19,1,3,0,0,1,3,0,0,0,0,2,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0167,0.8000,0,3,0,0
197,2024,10,10627,200,1,19,0,2,0,1,0,2,0,0,0,0,1,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-0.0334,4.6000,0,1,0,0
197,2024,10,10637,200,1,19,1,2,0,0,1,2,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0.1003,2.5000,0,3,1,0
197,2024,10,10672,200,1,19,0,3,0,2,1,3,0,0,2,2,0,0,11,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.1261,6.0000,0,1,0,1
197,2024,10,10701,200,1,19,1,3,0,0,1,3,0,0,0,0,2,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0553,2.3000,0,3,0,0
197,2024,10,10721,200,1,19,1,3,0,0,2,4,0,1,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0814,5.6000,0,3,1,0
197,2024,10,53,200,1,1,1,4,0,2,0,4,0,0,0,0,1,1,14,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1412,12.9000,0,3,1,0
197,2024,10,130,200,1,1,0,2,0,0,1,2,0,0,0,0,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0078,0.4000,0,2,0,0
197,2024,10,144,200,1,1,1,3,0,0,0,3,0,0,0,0,1,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0307,1.4000,0,3,0,0
197,2024,10,194,200,1,1,1,4,0,1,1,5,2,1,1,1,0,2,25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579,3.6000,0,3,0,0
197,2024,10,218,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0.0450,0.0000,0,1,0,0
197,2024,10,225,200,1,1,1,3,0,0,2,4,0,1,0,0,0,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0739,7.4000,0,3,1,0
199,2024,10,10560,200,1,19,1,3,0,0,2,3,0,0,0,0,1,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0326,1.5000,0,3,0,0
199,2024,10,10596,200,1,19,0,1,0,0,0,1,0,0,0,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.0674,2.3000,0,1,1,0
199,2024,10,10623,200,1,19,1,4,0,1,3,4,0,0,0,0,0,0,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1617,11.9000,0,3,1,0
199,2024,10,10665,200,1,19,1,5,0,2,0,6,0,1,2,2,3,0,16,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1398,3.2000,0,3,0,1
199,2024,10,10701,200,1,19,1,3,0,0,2,3,0,0,0,0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0698,3.0000,0,3,1,0
199,2024,10,10726,200,1,19,1,3,0,0,1,3,0,0,0,0,0,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0879,3.7000,0,3,1,0
199,2024,10,23,200,1,1,0,6,0,4,0,6,0,0,4,4,0,2,20,2,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1915,2.6000,0,2,0,1
199,2024,10,90,200,1,1,2,7,0,1,2,7,0,0,0,0,2,2,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0736,4.3000,0,6,1,0
199,2024,10,184,200,1,1,0,2,0,0,1,2,0,0,0,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0154,0.6000,0,2,0,0
199,2024,10,200,200,1,1,2,8,0,2,2,8,0,0,0,0,2,2,27,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0441,3.5000,0,6,0,0
225,2024,10,10560,200,1,19,1,3,0,0,0,4,0,1,0,0,1,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0460,2.6000,0,3,0,0
225,2024,10,10574,200,1,19,1,4,0,1,1,5,0,1,1,1,2,0,25,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.3004,4.8000,0,3,0,1
225,2024,10,10603,200,1,19,1,3,0,0,0,3,0,0,0,0,1,2,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0120,0.5000,0,3,0,0
225,2024,10,10637,200,1,19,0,2,0,1,1,5,0,3,4,4,0,0,21,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4766,19.7000,0,1,0,1
225,2024,10,10677,200,1,19,2,12,0,6,2,12,0,0,3,3,1,3,36,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0004,1.2000,0,6,0,0
225,2024,10,10721,200,1,19,1,3,0,0,1,3,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0553,2.3000,0,3,0,0
225,2024,89,5582,202,3,1,1,3,0,0,0,3,0,0,0,0,1,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,1.8000,0,3,0,0
225,2024,89,5583,202,3,1,1,5,0,2,2,6,0,1,0,0,1,0,24,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0401,7.9000,0,3,0,0
225,2024,89,5614,202,3,1,1,3,0,0,0,3,0,0,0,0,1,2,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.1617,6.6000,0,3,1,0
225,2024,89,5615,202,3,1,0,4,0,3,1,5,0,1,3,3,0,0,26,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,-0.7857,13.0000,0,1,0,1
226,2024,89,5584,202,3,1,2,8,0,2,3,11,0,2,2,1,0,3,51,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.0196,1.7000,0,6,0,0
227,2024,89,5582,202,3,1,6,27,0,9,5,32,1,4,2,2,7,7,97,1,1,1,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0709,38.6000,0,19,0,0
227,2024,89,5615,202,3,1,7,22,0,4,7,27,1,4,0,0,7,5,97,1,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0.4634,30.0000,0,22,0,0
230,2024,95,6576,203,4,1,2,8,0,3,1,9,0,1,1,1,3,1,30,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,-0.0058,6.6000,0,6,0,0
