player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr
2528,2024,105,203,4,0,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0083
2530,2024,61,202,3,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2531,2024,110,203,4,0,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0115
2532,2024,7,200,1,0,1,2,1,1,0,17,3,3,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.4045
2533,2024,110,203,4,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2535,2024,110,203,4,0,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3584
2537,2024,7,200,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
2539,2024,7,200,1,0,1,2,1,1,0,11,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3754
2540,2024,71,202,3,0,1,1,1,0,0,13,2,2,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4050,0.0000,-0.2117
2541,2024,110,203,4,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2542,2024,45,201,2,0,1,3,2,1,0,13,2,2,0,0,0,0,1,1,2,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0000,0.0000,0.5412
2543,2024,45,201,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2544,2024,45,201,2,0,2,61,3,58,44,72,8,8,0,0,0,0,4,1,0,2,3,0,1,1,1,1,2,1,0,0,0,0,0,0,0.2700,0.0000,0.0925
2545,2024,110,203,4,0,9,1,0,1,0,7,2,1,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0000,0.0000,-0.5410
2546,2024,110,203,4,0,3,7,0,7,0,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0000,0.0000,0.0089
2546,2024,71,202,3,0,6,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0000,0.0000,-0.4102
2547,2024,45,201,2,0,3,5,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
2547,2024,45,201,2,0,4,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.0000,-0.1409
2548,2024,45,201,2,0,5,16,13,2,0,63,7,7,1,1,0,0,0,0,0,14,14,1,13,11,2,2,1,1,1,1,2,0,0,0,0.0000,0.0000,-0.2328
2551,2024,71,202,3,0,4,17,11,6,0,33,4,4,0,2,0,0,0,0,1,11,7,0,4,4,2,1,3,3,4,3,3,1,1,0,0.0000,0.0000,1.8942
2551,2024,71,202,3,0,6,5,4,1,0,9,1,1,0,1,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,0,0,0,1,0,0.0000,0.0000,0.1755
2551,2024,71,202,3,0,8,1,0,1,0,8,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0000,0.3421,0.2619
2552,2024,45,201,2,0,5,10,7,3,0,27,3,3,0,3,0,0,0,0,0,8,8,0,8,8,1,1,0,0,0,0,1,0,0,0,0.0000,0.0000,0.1933
2552,2024,45,201,2,0,6,46,35,10,0,54,6,6,1,5,0,0,0,0,0,36,33,1,30,28,1,0,5,4,6,3,5,2,0,0,0.0000,0.0000,1.7149
2554,2024,7,200,1,0,7,4,0,3,0,41,6,5,1,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,2,1,2,1,1,0,0.0000,0.0000,0.2720
2554,2024,7,200,1,0,8,3,0,3,0,15,4,0,0,0,0,0,0,0,2,3,3,0,1,1,2,2,0,0,0,0,1,0,0,0,0.0000,0.2737,-0.1439
2554,2024,7,200,1,0,9,1,0,1,0,7,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0.0000,0.0000,-0.3100
2555,2024,45,201,2,0,7,1,0,1,0,5,2,1,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0.0170,-0.3079
2555,2024,45,201,2,0,9,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0000,0.6098,-0.0791
2556,2024,45,201,2,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2556,2024,45,201,2,0,9,17,0,16,0,83,10,10,1,0,0,0,0,0,2,17,17,1,8,7,0,0,4,4,1,1,5,4,8,0,0.0000,-0.9348,1.2142
2558,2024,110,203,4,0,4,27,17,9,0,54,6,6,1,3,0,0,0,0,0,18,17,1,11,11,1,1,5,3,2,1,8,2,1,0,0.0000,0.0000,0.4305
2560,2024,13,200,1,0,1,0,0,0,0,7,5,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.7411
2561,2024,13,200,1,0,1,1,0,0,0,7,7,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.5255
2562,2024,13,200,1,0,1,2,1,1,0,7,7,0,0,0,0,0,3,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,0.6366
2563,2024,32,201,2,0,1,0,0,0,0,12,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.3950
2564,2024,13,200,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
2564,2024,32,201,2,0,1,1,1,0,0,13,2,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0622
2566,2024,103,203,4,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2567,2024,13,200,1,0,1,0,0,0,0,13,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2700,0.0000,0.3866
2569,2024,32,201,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2571,2024,32,201,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2572,2024,13,200,1,0,2,90,15,75,75,108,13,13,0,1,0,0,14,6,2,6,3,0,5,5,1,1,0,0,0,0,0,0,0,0,0.2700,0.0000,1.7246
2573,2024,69,202,3,0,2,11,0,11,8,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0182
2573,2024,69,202,3,0,3,28,1,26,0,31,4,4,1,1,0,0,0,0,0,5,5,1,7,6,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.5175
2576,2024,103,203,4,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0000,0.0000,-0.0346
2577,2024,32,201,2,0,5,27,18,8,0,79,9,9,1,4,0,0,0,0,0,22,22,0,18,17,7,7,2,1,1,1,3,0,0,0,0.0000,0.0000,0.5576
2578,2024,32,201,2,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
2581,2024,32,201,2,0,9,12,0,12,0,63,7,7,0,0,0,0,0,0,0,11,11,0,8,8,2,2,1,1,3,1,1,0,1,0,0.0000,0.1362,0.2310
2582,2024,103,203,4,0,7,6,0,6,0,47,6,6,0,0,0,0,0,0,0,6,5,0,4,4,0,0,2,2,0,0,3,0,3,0,0.0000,0.0191,0.4245
2583,2024,32,201,2,0,7,17,0,17,0,63,7,7,0,0,0,0,0,0,0,17,16,0,11,11,2,2,1,1,1,1,5,2,3,0,0.0000,0.2034,1.1686
2583,2024,32,201,2,0,9,4,0,4,0,18,2,2,0,0,0,0,0,0,0,4,1,0,0,0,1,1,1,1,1,0,3,2,0,0,0.0000,0.3197,1.6554
2585,2024,69,202,3,0,8,23,0,23,0,55,6,6,0,0,0,0,0,0,0,23,20,0,12,12,1,1,6,6,5,3,1,1,2,0,0.0000,0.3561,2.4429
2586,2024,32,201,2,0,1,1,1,0,0,4,4,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.0158
2592,2024,43,201,2,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0158
2593,2024,43,201,2,0,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2594,2024,43,201,2,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2596,2024,43,201,2,0,1,2,2,0,0,10,2,2,0,0,0,0,2,1,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.3016
2597,2024,96,203,4,0,1,2,1,1,0,6,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,0.0115
2599,2024,96,203,4,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2600,2024,4,200,1,0,2,14,0,14,14,22,4,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0733
2600,2024,43,201,2,0,2,8,1,7,6,9,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0875
2602,2024,43,201,2,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0092
2605,2024,73,202,3,0,5,15,12,2,0,52,6,6,1,0,0,0,0,0,0,14,13,1,10,10,2,1,0,0,1,1,2,2,1,0,0.0000,0.0000,0.8625
2606,2024,96,203,4,0,6,10,4,6,0,24,3,3,0,1,0,0,0,0,0,5,5,0,2,2,1,1,2,2,1,1,2,0,2,0,0.0000,0.0000,0.4048
2607,2024,73,202,3,0,4,17,8,9,0,27,3,3,0,2,0,0,0,0,0,8,6,0,7,6,3,2,2,1,1,1,3,0,0,0,0.0000,0.0000,0.3323
2607,2024,73,202,3,0,6,17,13,3,0,26,3,3,1,3,0,0,0,0,0,14,15,1,12,12,2,0,2,0,0,0,2,1,1,0,0.0000,0.0000,-0.4369
2608,2024,43,201,2,0,3,15,0,14,0,18,2,2,1,1,0,0,0,0,0,3,3,1,2,2,1,1,0,0,0,0,2,0,0,0,0.0000,0.0000,-0.2853
2610,2024,43,201,2,0,8,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0.0000,0.2720,-0.0023
2610,2024,43,201,2,0,9,14,0,14,0,77,9,9,0,0,0,0,0,0,0,14,14,0,8,8,3,2,0,0,3,3,2,1,7,0,0.0000,0.6724,0.8038
2613,2024,43,201,2,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2613,2024,43,201,2,0,8,25,0,24,0,77,9,9,1,0,0,0,0,0,0,24,24,0,11,11,3,3,3,3,3,2,5,5,13,0,0.0000,0.7597,2.0227
2613,2024,43,201,2,0,9,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0000,0.0000,-0.0195
2614,2024,43,201,2,0,7,18,0,18,0,68,8,8,0,0,0,0,0,0,0,18,17,0,10,10,1,1,3,3,2,2,3,2,2,0,0.0000,0.1194,1.7798
2614,2024,43,201,2,0,8,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0000,0.0000,0.1476
2617,2024,35,201,2,0,1,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.1047
2618,2024,15,200,1,0,1,1,1,0,0,14,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5400,0.0000,-0.0000
2619,2024,35,201,2,0,1,2,2,0,0,12,2,2,0,0,0,0,3,0,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.4050,0.0000,-0.2824
2621,2024,15,200,1,0,1,3,2,1,0,24,4,4,0,0,0,0,3,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.4050,0.0000,0.1617
2622,2024,35,201,2,0,1,0,0,0,0,13,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.4056
2624,2024,15,200,1,0,1,0,0,0,0,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
2625,2024,98,203,4,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2627,2024,35,201,2,0,1,1,0,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2629,2024,98,203,4,0,2,6,1,5,3,9,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.2124
2631,2024,97,203,4,0,4,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2633,2024,98,203,4,0,3,54,2,52,0,53,6,6,0,3,0,0,0,0,0,12,12,0,10,10,2,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.1456
2634,2024,35,201,2,0,4,8,3,5,0,14,2,2,0,1,0,0,0,0,0,5,5,0,4,4,1,1,1,0,1,1,1,0,0,0,0.0000,0.0000,0.1176
2635,2024,35,201,2,0,3,73,3,68,0,77,9,9,2,4,0,0,0,0,0,11,11,1,16,15,2,1,2,2,0,0,0,0,0,0,0.0000,0.0000,-0.3430
2636,2024,15,200,1,0,4,14,9,5,0,20,4,3,0,2,0,0,0,0,0,8,8,0,1,1,3,3,5,4,1,1,2,0,2,0,0.0000,0.0000,0.5133
2636,2024,15,200,1,0,5,4,1,1,0,13,2,1,2,0,0,0,0,0,0,4,4,2,3,1,1,1,0,0,0,0,0,0,0,0,0.0000,0.0000,-1.0629
2636,2024,15,200,1,0,6,10,4,4,0,22,4,0,2,0,0,0,0,0,2,8,8,2,3,2,3,1,4,3,1,1,2,0,1,0,0.0000,0.0000,-0.8137
2636,2024,15,200,1,0,7,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0000,0.0035,0.0000
2639,2024,35,201,2,0,7,21,0,21,0,77,9,9,0,0,0,0,0,0,0,21,20,0,12,12,0,0,5,5,3,2,4,2,10,0,0.0000,-0.2736,1.7928
2640,2024,35,201,2,0,9,18,0,17,0,77,9,9,1,0,0,0,0,0,0,16,13,0,10,10,3,3,0,0,3,2,3,2,4,0,0.0000,0.5725,2.2010
2641,2024,98,203,4,0,7,12,1,11,0,42,5,5,0,0,0,0,0,0,2,11,11,0,7,7,0,0,2,1,1,1,3,2,2,0,0.0000,0.5306,0.6290
2642,2024,15,200,1,0,6,15,7,7,0,46,5,5,1,4,0,0,0,0,0,6,7,1,8,5,0,0,3,2,2,0,0,0,1,0,0.0000,0.0000,-1.2590
2642,2024,35,201,2,0,6,11,9,2,0,25,3,3,0,1,0,0,0,0,0,10,9,0,6,6,0,0,2,2,2,1,2,2,0,0,0.0000,0.0000,1.2458
2645,2024,101,203,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2646,2024,58,201,2,0,1,0,0,0,0,4,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.3747
2647,2024,12,200,1,0,1,2,2,0,0,16,3,3,0,0,0,0,1,0,0,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0.2700,0.0000,0.0225
2648,2024,58,201,2,0,1,2,1,0,0,13,2,2,1,0,0,0,1,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.5672
2649,2024,58,201,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
2650,2024,58,201,2,0,1,0,0,0,0,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.2093
2653,2024,58,201,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2654,2024,12,200,1,0,1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
2655,2024,58,201,2,0,1,4,4,0,0,7,1,1,0,0,0,0,0,0,1,3,3,0,2,2,0,0,1,1,0,0,0,0,0,0,-0.1350,0.0000,0.1513
2656,2024,12,200,1,0,2,21,1,20,10,26,4,3,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,0.0272
2657,2024,58,201,2,0,2,57,3,54,32,69,8,8,0,0,0,0,8,1,0,2,2,0,3,3,0,0,1,1,0,0,0,0,0,0,0.1350,0.0000,0.0994
2659,2024,75,202,3,0,4,22,12,10,0,50,6,6,0,3,0,0,0,0,0,12,13,0,12,11,3,2,1,0,2,0,5,1,1,0,0.0000,0.0000,-0.6754
2661,2024,75,202,3,0,5,19,13,6,0,52,6,6,0,1,0,0,0,0,0,16,16,0,13,12,3,3,2,2,1,0,3,2,1,0,0.0000,0.0000,0.9445
2662,2024,58,201,2,0,5,14,12,2,0,45,5,5,0,1,0,0,0,0,0,13,13,0,11,11,2,2,1,1,0,0,2,0,0,0,0.0000,0.0000,0.4238
2663,2024,75,202,3,0,6,20,9,9,0,50,6,6,2,2,0,0,0,0,0,11,10,2,16,13,3,1,2,0,1,0,1,0,2,0,0.0000,0.0000,-1.1329
2665,2024,58,201,2,0,3,20,0,20,0,19,3,2,0,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0184
2665,2024,58,201,2,0,7,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2666,2024,58,201,2,0,7,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0037
2666,2024,58,201,2,0,9,7,0,7,0,66,8,8,0,0,0,0,0,0,0,7,7,0,6,6,1,0,1,1,1,0,3,0,6,0,0.0000,0.5159,-0.4744
2668,2024,101,203,4,0,7,4,0,3,0,18,2,2,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,4,3,1,0,0.0000,0.0000,0.6627
2669,2024,58,201,2,0,9,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0000,0.0000,0.1404
2671,2024,11,200,1,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2673,2024,52,201,2,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2674,2024,106,203,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
2675,2024,11,200,1,0,1,1,1,0,0,3,5,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.1044
2676,2024,52,201,2,0,1,1,0,1,0,15,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0652
2677,2024,11,200,1,0,1,1,1,0,0,4,5,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.2700,0.0000,-0.1044
2679,2024,52,201,2,0,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000,0.0000,-0.0000
2680,2024,79,202,3,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2682,2024,52,201,2,0,1,0,0,0,0,12,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0844
2684,2024,106,203,4,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0043
2685,2024,11,200,1,0,2,81,7,74,47,95,11,11,0,0,0,0,8,2,2,4,3,0,3,3,0,0,2,2,0,0,0,0,0,0,0.6750,0.0000,0.7122
2686,2024,79,202,3,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000
2688,2024,106,203,4,0,3,32,6,26,0,26,4,3,0,3,0,0,0,0,0,8,8,0,4,4,3,3,0,0,1,1,1,0,1,0,0.0000,0.0000,0.3567
2689,2024,11,200,1,0,6,45,34,11,0,70,8,8,0,6,0,0,0,0,0,34,32,0,32,31,4,2,2,1,5,3,4,0,3,0,0.0000,0.0000,0.5599
2693,2024,106,203,4,0,3,29,2,27,0,24,3,3,0,2,0,0,0,0,0,3,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.5876
2693,2024,106,203,4,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2694,2024,106,203,4,0,8,19,0,17,0,52,6,6,2,0,0,0,0,0,0,17,15,0,13,13,1,1,3,2,1,1,1,0,4,0,0.0000,-0.3674,1.1053
2695,2024,11,200,1,0,7,22,0,21,0,93,11,11,1,0,0,0,0,0,0,21,21,0,7,7,2,2,3,3,3,3,8,6,9,0,0.0000,0.1080,2.1925
2695,2024,11,200,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2695,2024,11,200,1,0,9,6,0,6,0,11,3,1,0,0,0,0,0,0,2,6,5,0,3,3,0,0,3,3,0,0,1,0,0,0,0.0000,0.2603,0.5499
2697,2024,11,200,1,0,7,10,0,10,0,43,5,5,0,0,0,0,0,0,0,9,9,0,6,6,2,2,1,1,2,1,0,0,3,0,0.0000,-0.0996,0.3112
2697,2024,52,201,2,0,7,3,0,3,0,9,1,1,0,0,0,0,0,0,0,3,3,0,2,2,0,0,1,1,0,0,1,0,1,0,0.0000,-0.0564,0.0632
2697,2024,52,201,2,0,9,6,0,6,0,28,3,3,0,0,0,0,0,0,0,6,6,0,4,4,0,0,1,1,1,0,2,1,1,0,0.0000,0.0673,0.2565
2698,2024,52,201,2,0,3,27,0,27,0,28,3,3,0,1,0,0,0,0,0,3,2,0,4,4,1,1,1,0,0,0,0,0,0,0,0.0000,0.0000,0.2371
2699,2024,59,201,2,0,1,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2700,2024,59,201,2,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
2704,2024,113,203,4,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2705,2024,5,200,1,0,1,0,0,0,0,7,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0982
2706,2024,59,201,2,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,-0.0000
2707,2024,5,200,1,0,1,1,0,1,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0982
2708,2024,59,201,2,0,1,1,1,0,0,9,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1350,0.0000,0.2701
2709,2024,5,200,1,0,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1350,0.0000,-0.0000
2712,2024,5,200,1,0,2,53,3,50,26,62,7,7,0,0,0,0,5,1,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0.2700,0.0000,0.1244
2713,2024,113,203,4,0,2,44,3,41,19,46,6,5,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0.2700,0.0000,0.0679
2721,2024,5,200,1,0,9,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,-0.0000
2722,2024,59,201,2,0,7,5,0,5,0,25,4,2,0,0,0,0,0,0,0,5,5,0,3,3,0,0,0,0,2,2,1,0,2,0,0.0000,0.2280,0.3693
